"","Código","Unidade Territorial","UF","Referência","Total de pessoas inscritas no Cadastro Único"
"36680",412470,"SÃO JERÔNIMO DA SERRA","PR","10/2014",6479
"36681",412470,"SÃO JERÔNIMO DA SERRA","PR","04/2014",6328
"36682",412470,"SÃO JERÔNIMO DA SERRA","PR","09/2015",6389
"36683",412470,"SÃO JERÔNIMO DA SERRA","PR","11/2014",6492
"36684",412470,"SÃO JERÔNIMO DA SERRA","PR","09/2013",7021
"36685",412470,"SÃO JERÔNIMO DA SERRA","PR","08/2013",6950
"36686",412470,"SÃO JERÔNIMO DA SERRA","PR","12/2016",6170
"36687",412470,"SÃO JERÔNIMO DA SERRA","PR","04/2017",6184
"36688",412470,"SÃO JERÔNIMO DA SERRA","PR","06/2021",4890
"36689",412470,"SÃO JERÔNIMO DA SERRA","PR","03/2015",6466
"36690",412470,"SÃO JERÔNIMO DA SERRA","PR","08/2016",6239
"36691",412470,"SÃO JERÔNIMO DA SERRA","PR","04/2013",6720
"36692",412470,"SÃO JERÔNIMO DA SERRA","PR","11/2016",6297
"36693",412470,"SÃO JERÔNIMO DA SERRA","PR","02/2016",6243
"36694",412470,"SÃO JERÔNIMO DA SERRA","PR","07/2019",5088
"36695",412470,"SÃO JERÔNIMO DA SERRA","PR","09/2017",5754
"36696",412470,"SÃO JERÔNIMO DA SERRA","PR","02/2013",6719
"36697",412470,"SÃO JERÔNIMO DA SERRA","PR","02/2017",6167
"36698",412470,"SÃO JERÔNIMO DA SERRA","PR","05/2018",5589
"36699",412470,"SÃO JERÔNIMO DA SERRA","PR","11/2020",4703
"36700",412470,"SÃO JERÔNIMO DA SERRA","PR","12/2012",7322
"36701",412470,"SÃO JERÔNIMO DA SERRA","PR","05/2016",6186
"36702",412470,"SÃO JERÔNIMO DA SERRA","PR","06/2013",6794
"36703",412470,"SÃO JERÔNIMO DA SERRA","PR","10/2013",7031
"36704",412470,"SÃO JERÔNIMO DA SERRA","PR","03/2014",6309
"36705",412470,"SÃO JERÔNIMO DA SERRA","PR","11/2012",7342
"36706",412470,"SÃO JERÔNIMO DA SERRA","PR","07/2018",5550
"36707",412470,"SÃO JERÔNIMO DA SERRA","PR","08/2020",4740
"36708",412470,"SÃO JERÔNIMO DA SERRA","PR","11/2017",5820
"36709",412470,"SÃO JERÔNIMO DA SERRA","PR","04/2019",5107
"36710",412470,"SÃO JERÔNIMO DA SERRA","PR","07/2016",6214
"36711",412470,"SÃO JERÔNIMO DA SERRA","PR","01/2017",6166
"36712",412470,"SÃO JERÔNIMO DA SERRA","PR","05/2021",4885
"36713",412470,"SÃO JERÔNIMO DA SERRA","PR","05/2017",6167
"36714",412470,"SÃO JERÔNIMO DA SERRA","PR","02/2019",5286
"36715",412470,"SÃO JERÔNIMO DA SERRA","PR","02/2015",6457
"36716",412470,"SÃO JERÔNIMO DA SERRA","PR","01/2018",5871
"36717",412470,"SÃO JERÔNIMO DA SERRA","PR","05/2020",4707
"36718",412470,"SÃO JERÔNIMO DA SERRA","PR","12/2013",7040
"36719",412470,"SÃO JERÔNIMO DA SERRA","PR","08/2018",5228
"36720",412470,"SÃO JERÔNIMO DA SERRA","PR","06/2016",6228
"36721",412480,"SÃO JOÃO","PR","02/2019",2567
"36722",412480,"SÃO JOÃO","PR","01/2014",3997
"36723",412480,"SÃO JOÃO","PR","11/2018",2706
"36724",412480,"SÃO JOÃO","PR","02/2014",4044
"36725",412480,"SÃO JOÃO","PR","10/2015",3816
"36726",412480,"SÃO JOÃO","PR","01/2021",2667
"36727",412480,"SÃO JOÃO","PR","09/2014",3911
"36728",412480,"SÃO JOÃO","PR","05/2017",3397
"36729",412480,"SÃO JOÃO","PR","12/2019",2617
"36730",412480,"SÃO JOÃO","PR","09/2017",2880
"36731",412480,"SÃO JOÃO","PR","01/2016",3265
"36732",412480,"SÃO JOÃO","PR","03/2019",2613
"36733",412480,"SÃO JOÃO","PR","11/2019",2578
"36734",412480,"SÃO JOÃO","PR","11/2014",3958
"36735",412480,"SÃO JOÃO","PR","09/2020",2797
"36736",412480,"SÃO JOÃO","PR","05/2021",2775
"36737",412480,"SÃO JOÃO","PR","03/2014",3836
"36738",412480,"SÃO JOÃO","PR","10/2017",2884
"36739",412480,"SÃO JOÃO","PR","04/2018",2757
"36740",412480,"SÃO JOÃO","PR","07/2013",3870
"36741",412480,"SÃO JOÃO","PR","01/2015",3874
"36742",412480,"SÃO JOÃO","PR","03/2020",2625
"36743",412480,"SÃO JOÃO","PR","05/2020",2630
"36744",412480,"SÃO JOÃO","PR","11/2016",3474
"36745",412480,"SÃO JOÃO","PR","10/2012",4148
"36746",412480,"SÃO JOÃO","PR","07/2021",2865
"36747",412480,"SÃO JOÃO","PR","08/2019",2690
"36748",412480,"SÃO JOÃO","PR","12/2018",2494
"36749",412480,"SÃO JOÃO","PR","12/2017",2905
"36750",412480,"SÃO JOÃO","PR","12/2015",3843
"36751",412480,"SÃO JOÃO","PR","01/2017",3296
"36752",412480,"SÃO JOÃO","PR","04/2016",3387
"36753",412480,"SÃO JOÃO","PR","09/2013",3951
"36754",412480,"SÃO JOÃO","PR","09/2016",3473
"36755",412480,"SÃO JOÃO","PR","08/2012",4130
"36756",412480,"SÃO JOÃO","PR","06/2016",3485
"36757",412480,"SÃO JOÃO","PR","05/2019",2601
"36758",412480,"SÃO JOÃO","PR","08/2016",3459
"36759",412480,"SÃO JOÃO","PR","10/2018",2672
"36760",412480,"SÃO JOÃO","PR","03/2021",2662
"36761",412480,"SÃO JOÃO","PR","09/2019",2495
"36762",412480,"SÃO JOÃO","PR","01/2013",4162
"36763",412480,"SÃO JOÃO","PR","12/2012",4159
"36764",412480,"SÃO JOÃO","PR","08/2014",3917
"36765",412480,"SÃO JOÃO","PR","05/2015",3966
"36766",412480,"SÃO JOÃO","PR","06/2015",4005
"36767",412480,"SÃO JOÃO","PR","11/2020",2632
"36768",412480,"SÃO JOÃO","PR","11/2015",3837
"36769",412480,"SÃO JOÃO","PR","10/2014",3943
"36770",412480,"SÃO JOÃO","PR","04/2020",2626
"36771",412480,"SÃO JOÃO","PR","09/2015",3824
"36772",412480,"SÃO JOÃO","PR","06/2020",2688
"36773",412480,"SÃO JOÃO","PR","02/2013",3753
"36774",412480,"SÃO JOÃO","PR","03/2017",3335
"36775",412480,"SÃO JOÃO","PR","07/2016",3504
"36776",412480,"SÃO JOÃO","PR","02/2018",2913
"36777",412480,"SÃO JOÃO","PR","03/2013",3741
"36778",412480,"SÃO JOÃO","PR","11/2013",3981
"36779",412480,"SÃO JOÃO","PR","07/2020",2759
"36780",412480,"SÃO JOÃO","PR","05/2018",2822
"36781",412480,"SÃO JOÃO","PR","10/2016",3478
"36782",412480,"SÃO JOÃO","PR","10/2019",2554
"36783",412480,"SÃO JOÃO","PR","05/2016",3457
"36784",412480,"SÃO JOÃO","PR","03/2015",3918
"36785",412480,"SÃO JOÃO","PR","10/2020",2850
"36786",412480,"SÃO JOÃO","PR","04/2021",2724
"36787",412480,"SÃO JOÃO","PR","07/2019",2660
"36788",412480,"SÃO JOÃO","PR","06/2018",2851
"36789",412480,"SÃO JOÃO","PR","08/2017",3425
"36790",412480,"SÃO JOÃO","PR","09/2018",2617
"36791",412480,"SÃO JOÃO","PR","10/2013",3962
"36792",412480,"SÃO JOÃO","PR","01/2020",2636
"36793",412480,"SÃO JOÃO","PR","09/2012",4145
"36794",412480,"SÃO JOÃO","PR","08/2013",3902
"36795",412480,"SÃO JOÃO","PR","02/2015",3894
"36796",412480,"SÃO JOÃO","PR","03/2018",2719
"36797",412480,"SÃO JOÃO","PR","04/2013",3850
"36798",412480,"SÃO JOÃO","PR","06/2013",3836
"36799",412480,"SÃO JOÃO","PR","05/2013",3835
"36800",412480,"SÃO JOÃO","PR","08/2018",2526
"36801",412480,"SÃO JOÃO","PR","02/2016",3289
"36802",412480,"SÃO JOÃO","PR","06/2014",3918
"36803",412480,"SÃO JOÃO","PR","11/2017",2892
"36804",412480,"SÃO JOÃO","PR","07/2017",3401
"36805",412480,"SÃO JOÃO","PR","02/2020",2569
"36806",412480,"SÃO JOÃO","PR","04/2017",3362
"36807",412480,"SÃO JOÃO","PR","08/2015",3798
"36808",412480,"SÃO JOÃO","PR","08/2020",2776
"36809",412480,"SÃO JOÃO","PR","01/2019",2498
"36810",412480,"SÃO JOÃO","PR","12/2016",3287
"36811",412480,"SÃO JOÃO","PR","07/2018",2870
"36812",412480,"SÃO JOÃO","PR","06/2021",2837
"36813",412480,"SÃO JOÃO","PR","12/2013",3983
"36814",412480,"SÃO JOÃO","PR","02/2017",3312
"36815",412480,"SÃO JOÃO","PR","12/2014",3979
"36816",412480,"SÃO JOÃO","PR","06/2019",2617
"36817",412480,"SÃO JOÃO","PR","12/2020",2668
"36818",412480,"SÃO JOÃO","PR","02/2021",2652
"36819",412480,"SÃO JOÃO","PR","06/2017",3391
"36820",412480,"SÃO JOÃO","PR","07/2014",3907
"36821",412480,"SÃO JOÃO","PR","04/2015",3932
"36822",412480,"SÃO JOÃO","PR","11/2012",4157
"36823",412480,"SÃO JOÃO","PR","07/2015",3785
"36824",412480,"SÃO JOÃO","PR","03/2016",3301
"36825",412480,"SÃO JOÃO","PR","04/2014",3865
"36826",412480,"SÃO JOÃO","PR","01/2018",2897
"36827",412480,"SÃO JOÃO","PR","04/2019",2564
"36828",412480,"SÃO JOÃO","PR","05/2014",3875
"36829",412490,"SÃO JOÃO DO CAIUÁ","PR","05/2014",3858
"36830",412490,"SÃO JOÃO DO CAIUÁ","PR","11/2017",2686
"36831",412490,"SÃO JOÃO DO CAIUÁ","PR","02/2019",2922
"36832",412490,"SÃO JOÃO DO CAIUÁ","PR","10/2013",3838
"36833",412490,"SÃO JOÃO DO CAIUÁ","PR","07/2013",3822
"36834",412490,"SÃO JOÃO DO CAIUÁ","PR","08/2015",2551
"36835",412490,"SÃO JOÃO DO CAIUÁ","PR","10/2016",2723
"36836",412490,"SÃO JOÃO DO CAIUÁ","PR","06/2014",3852
"36837",412490,"SÃO JOÃO DO CAIUÁ","PR","09/2020",3266
"36838",412490,"SÃO JOÃO DO CAIUÁ","PR","01/2017",2528
"36839",412490,"SÃO JOÃO DO CAIUÁ","PR","08/2020",3271
"36840",412490,"SÃO JOÃO DO CAIUÁ","PR","10/2015",2560
"36841",412490,"SÃO JOÃO DO CAIUÁ","PR","07/2017",2699
"36842",412490,"SÃO JOÃO DO CAIUÁ","PR","08/2013",3820
"36843",412490,"SÃO JOÃO DO CAIUÁ","PR","07/2018",2940
"36844",412490,"SÃO JOÃO DO CAIUÁ","PR","07/2015",2532
"36845",412490,"SÃO JOÃO DO CAIUÁ","PR","04/2015",2759
"36846",412490,"SÃO JOÃO DO CAIUÁ","PR","12/2015",2593
"36847",412490,"SÃO JOÃO DO CAIUÁ","PR","03/2016",2469
"36848",412490,"SÃO JOÃO DO CAIUÁ","PR","08/2017",2713
"36849",412490,"SÃO JOÃO DO CAIUÁ","PR","04/2018",2815
"36850",412490,"SÃO JOÃO DO CAIUÁ","PR","02/2014",3869
"36851",412490,"SÃO JOÃO DO CAIUÁ","PR","03/2017",2588
"36852",412490,"SÃO JOÃO DO CAIUÁ","PR","02/2015",2731
"36853",412490,"SÃO JOÃO DO CAIUÁ","PR","01/2019",2891
"36854",412490,"SÃO JOÃO DO CAIUÁ","PR","11/2013",3848
"36855",412490,"SÃO JOÃO DO CAIUÁ","PR","02/2020",3153
"36856",412490,"SÃO JOÃO DO CAIUÁ","PR","01/2015",2696
"36857",412490,"SÃO JOÃO DO CAIUÁ","PR","12/2020",3151
"36858",412490,"SÃO JOÃO DO CAIUÁ","PR","04/2019",2956
"36859",412490,"SÃO JOÃO DO CAIUÁ","PR","04/2013",3776
"36860",412490,"SÃO JOÃO DO CAIUÁ","PR","12/2013",3854
"36861",412490,"SÃO JOÃO DO CAIUÁ","PR","01/2020",3155
"36862",412490,"SÃO JOÃO DO CAIUÁ","PR","07/2021",3292
"36863",412490,"SÃO JOÃO DO CAIUÁ","PR","08/2012",3738
"36864",412490,"SÃO JOÃO DO CAIUÁ","PR","11/2016",2750
"36865",412490,"SÃO JOÃO DO CAIUÁ","PR","03/2015",2754
"36866",412490,"SÃO JOÃO DO CAIUÁ","PR","09/2015",2557
"36867",412490,"SÃO JOÃO DO CAIUÁ","PR","07/2014",3867
"36868",412490,"SÃO JOÃO DO CAIUÁ","PR","01/2016",2413
"36869",412490,"SÃO JOÃO DO CAIUÁ","PR","02/2017",2550
"36870",412490,"SÃO JOÃO DO CAIUÁ","PR","04/2017",2628
"36871",412490,"SÃO JOÃO DO CAIUÁ","PR","06/2021",3262
"36872",412490,"SÃO JOÃO DO CAIUÁ","PR","02/2021",3204
"36873",412490,"SÃO JOÃO DO CAIUÁ","PR","09/2017",2623
"36874",412490,"SÃO JOÃO DO CAIUÁ","PR","09/2013",3823
"36875",412490,"SÃO JOÃO DO CAIUÁ","PR","01/2018",2714
"36876",412490,"SÃO JOÃO DO CAIUÁ","PR","08/2016",2689
"36877",412490,"SÃO JOÃO DO CAIUÁ","PR","11/2012",3726
"36878",412490,"SÃO JOÃO DO CAIUÁ","PR","11/2018",2887
"36879",412490,"SÃO JOÃO DO CAIUÁ","PR","08/2019",3121
"36880",412490,"SÃO JOÃO DO CAIUÁ","PR","05/2018",2879
"36881",412490,"SÃO JOÃO DO CAIUÁ","PR","07/2016",2656
"36882",412490,"SÃO JOÃO DO CAIUÁ","PR","09/2016",2725
"36883",412490,"SÃO JOÃO DO CAIUÁ","PR","05/2017",2643
"36884",412490,"SÃO JOÃO DO CAIUÁ","PR","12/2012",3739
"36885",412490,"SÃO JOÃO DO CAIUÁ","PR","09/2014",3862
"36886",412490,"SÃO JOÃO DO CAIUÁ","PR","06/2016",2595
"36887",412490,"SÃO JOÃO DO CAIUÁ","PR","02/2013",3778
"36888",412490,"SÃO JOÃO DO CAIUÁ","PR","12/2019",3150
"36889",412490,"SÃO JOÃO DO CAIUÁ","PR","06/2015",2792
"36890",412490,"SÃO JOÃO DO CAIUÁ","PR","01/2021",3178
"36891",412490,"SÃO JOÃO DO CAIUÁ","PR","02/2018",2730
"36892",412490,"SÃO JOÃO DO CAIUÁ","PR","10/2012",3726
"36893",412490,"SÃO JOÃO DO CAIUÁ","PR","06/2013",3778
"36894",412490,"SÃO JOÃO DO CAIUÁ","PR","09/2019",3073
"36895",412490,"SÃO JOÃO DO CAIUÁ","PR","03/2013",3774
"36896",412490,"SÃO JOÃO DO CAIUÁ","PR","04/2020",3178
"36897",412490,"SÃO JOÃO DO CAIUÁ","PR","11/2020",3153
"36898",412490,"SÃO JOÃO DO CAIUÁ","PR","12/2018",2859
"36899",412490,"SÃO JOÃO DO CAIUÁ","PR","04/2021",3233
"36900",412490,"SÃO JOÃO DO CAIUÁ","PR","09/2018",2834
"36901",412490,"SÃO JOÃO DO CAIUÁ","PR","03/2021",3209
"36902",412490,"SÃO JOÃO DO CAIUÁ","PR","06/2018",2936
"36903",412490,"SÃO JOÃO DO CAIUÁ","PR","07/2020",3264
"36904",412490,"SÃO JOÃO DO CAIUÁ","PR","01/2014",3862
"36905",412490,"SÃO JOÃO DO CAIUÁ","PR","05/2019",3016
"36906",412490,"SÃO JOÃO DO CAIUÁ","PR","04/2016",2539
"36907",412490,"SÃO JOÃO DO CAIUÁ","PR","03/2020",3179
"36908",412490,"SÃO JOÃO DO CAIUÁ","PR","03/2018",2778
"36909",412490,"SÃO JOÃO DO CAIUÁ","PR","10/2017",2651
"36910",412490,"SÃO JOÃO DO CAIUÁ","PR","11/2015",2569
"36911",412490,"SÃO JOÃO DO CAIUÁ","PR","11/2019",3137
"36912",412490,"SÃO JOÃO DO CAIUÁ","PR","09/2012",3731
"36913",412490,"SÃO JOÃO DO CAIUÁ","PR","05/2013",3765
"36914",412490,"SÃO JOÃO DO CAIUÁ","PR","08/2018",2790
"36915",412490,"SÃO JOÃO DO CAIUÁ","PR","06/2017",2665
"36916",412490,"SÃO JOÃO DO CAIUÁ","PR","03/2014",3855
"36917",412490,"SÃO JOÃO DO CAIUÁ","PR","10/2019",3120
"36918",412490,"SÃO JOÃO DO CAIUÁ","PR","06/2020",3233
"36919",412490,"SÃO JOÃO DO CAIUÁ","PR","12/2016",2522
"36920",412490,"SÃO JOÃO DO CAIUÁ","PR","10/2020",3253
"36921",412490,"SÃO JOÃO DO CAIUÁ","PR","05/2020",3178
"36922",412490,"SÃO JOÃO DO CAIUÁ","PR","01/2013",3773
"36923",412490,"SÃO JOÃO DO CAIUÁ","PR","07/2019",3069
"36924",412490,"SÃO JOÃO DO CAIUÁ","PR","11/2014",3886
"36925",412490,"SÃO JOÃO DO CAIUÁ","PR","12/2014",3890
"36926",412490,"SÃO JOÃO DO CAIUÁ","PR","12/2017",2707
"36927",412490,"SÃO JOÃO DO CAIUÁ","PR","02/2016",2423
"36928",412490,"SÃO JOÃO DO CAIUÁ","PR","08/2014",3886
"36929",412490,"SÃO JOÃO DO CAIUÁ","PR","05/2016",2581
"36930",412490,"SÃO JOÃO DO CAIUÁ","PR","10/2018",2862
"36931",412490,"SÃO JOÃO DO CAIUÁ","PR","05/2021",3265
"36932",412490,"SÃO JOÃO DO CAIUÁ","PR","03/2019",2956
"36933",412490,"SÃO JOÃO DO CAIUÁ","PR","10/2014",3886
"36934",412490,"SÃO JOÃO DO CAIUÁ","PR","04/2014",3844
"36935",412490,"SÃO JOÃO DO CAIUÁ","PR","05/2015",2770
"36936",412490,"SÃO JOÃO DO CAIUÁ","PR","06/2019",3057
"36937",412500,"SÃO JOÃO DO IVAÍ","PR","10/2018",4799
"36938",412500,"SÃO JOÃO DO IVAÍ","PR","07/2019",4904
"36939",412500,"SÃO JOÃO DO IVAÍ","PR","12/2019",4879
"36940",412500,"SÃO JOÃO DO IVAÍ","PR","10/2012",5753
"36941",412500,"SÃO JOÃO DO IVAÍ","PR","12/2015",5696
"36942",412500,"SÃO JOÃO DO IVAÍ","PR","10/2017",4917
"36943",412500,"SÃO JOÃO DO IVAÍ","PR","11/2019",4844
"36944",412500,"SÃO JOÃO DO IVAÍ","PR","06/2019",4886
"36945",412500,"SÃO JOÃO DO IVAÍ","PR","04/2014",6197
"36946",412500,"SÃO JOÃO DO IVAÍ","PR","03/2016",5447
"36947",412500,"SÃO JOÃO DO IVAÍ","PR","02/2018",5008
"36948",412500,"SÃO JOÃO DO IVAÍ","PR","08/2018",4551
"36949",412500,"SÃO JOÃO DO IVAÍ","PR","01/2015",5680
"36950",412500,"SÃO JOÃO DO IVAÍ","PR","05/2017",5422
"36951",412500,"SÃO JOÃO DO IVAÍ","PR","06/2016",5547
"36952",412500,"SÃO JOÃO DO IVAÍ","PR","04/2018",4858
"36953",412500,"SÃO JOÃO DO IVAÍ","PR","11/2017",4980
"36954",412500,"SÃO JOÃO DO IVAÍ","PR","09/2012",5736
"36955",412500,"SÃO JOÃO DO IVAÍ","PR","11/2012",5770
"36956",412500,"SÃO JOÃO DO IVAÍ","PR","01/2020",4898
"36957",412500,"SÃO JOÃO DO IVAÍ","PR","06/2014",6222
"36958",412500,"SÃO JOÃO DO IVAÍ","PR","08/2016",5620
"36959",412500,"SÃO JOÃO DO IVAÍ","PR","10/2013",6074
"36960",412500,"SÃO JOÃO DO IVAÍ","PR","11/2018",4833
"36961",412500,"SÃO JOÃO DO IVAÍ","PR","05/2020",4710
"36962",412500,"SÃO JOÃO DO IVAÍ","PR","01/2018",5013
"36963",412500,"SÃO JOÃO DO IVAÍ","PR","10/2016",5669
"36964",412500,"SÃO JOÃO DO IVAÍ","PR","06/2020",4742
"36965",412500,"SÃO JOÃO DO IVAÍ","PR","12/2016",5273
"36966",412500,"SÃO JOÃO DO IVAÍ","PR","09/2013",6025
"36967",412500,"SÃO JOÃO DO IVAÍ","PR","09/2017",4902
"36968",412500,"SÃO JOÃO DO IVAÍ","PR","06/2021",5006
"36969",412500,"SÃO JOÃO DO IVAÍ","PR","10/2020",4875
"36970",412500,"SÃO JOÃO DO IVAÍ","PR","11/2015",5656
"36971",412500,"SÃO JOÃO DO IVAÍ","PR","05/2021",4974
"36972",412500,"SÃO JOÃO DO IVAÍ","PR","04/2013",5856
"36973",412500,"SÃO JOÃO DO IVAÍ","PR","08/2019",4983
"36974",412500,"SÃO JOÃO DO IVAÍ","PR","04/2017",5378
"36975",412500,"SÃO JOÃO DO IVAÍ","PR","01/2016",5362
"36976",412500,"SÃO JOÃO DO IVAÍ","PR","10/2014",6257
"36977",412500,"SÃO JOÃO DO IVAÍ","PR","10/2015",5628
"36978",412500,"SÃO JOÃO DO IVAÍ","PR","02/2019",4746
"36979",412500,"SÃO JOÃO DO IVAÍ","PR","02/2017",5292
"36980",412500,"SÃO JOÃO DO IVAÍ","PR","08/2012",5710
"36981",412500,"SÃO JOÃO DO IVAÍ","PR","01/2013",5785
"36982",412500,"SÃO JOÃO DO IVAÍ","PR","08/2013",5983
"36983",412500,"SÃO JOÃO DO IVAÍ","PR","09/2015",5595
"36984",412500,"SÃO JOÃO DO IVAÍ","PR","11/2016",5695
"36985",412500,"SÃO JOÃO DO IVAÍ","PR","12/2013",6113
"36986",412500,"SÃO JOÃO DO IVAÍ","PR","07/2021",5045
"36987",412500,"SÃO JOÃO DO IVAÍ","PR","09/2020",4810
"36988",412500,"SÃO JOÃO DO IVAÍ","PR","08/2020",4776
"36989",412500,"SÃO JOÃO DO IVAÍ","PR","11/2014",6256
"36990",412500,"SÃO JOÃO DO IVAÍ","PR","09/2014",6223
"36991",412500,"SÃO JOÃO DO IVAÍ","PR","03/2015",5782
"36992",412500,"SÃO JOÃO DO IVAÍ","PR","05/2014",6214
"36993",412500,"SÃO JOÃO DO IVAÍ","PR","02/2015",5743
"36994",412500,"SÃO JOÃO DO IVAÍ","PR","09/2016",5651
"36995",412500,"SÃO JOÃO DO IVAÍ","PR","08/2014",6240
"36996",412500,"SÃO JOÃO DO IVAÍ","PR","05/2015",5823
"36997",412500,"SÃO JOÃO DO IVAÍ","PR","12/2020",4761
"36998",412500,"SÃO JOÃO DO IVAÍ","PR","12/2012",5776
"36999",412500,"SÃO JOÃO DO IVAÍ","PR","12/2014",6293
"37000",412500,"SÃO JOÃO DO IVAÍ","PR","05/2016",5519
"37001",412500,"SÃO JOÃO DO IVAÍ","PR","02/2016",5403
"37002",412500,"SÃO JOÃO DO IVAÍ","PR","01/2017",5273
"37003",412500,"SÃO JOÃO DO IVAÍ","PR","04/2015",5769
"37004",412500,"SÃO JOÃO DO IVAÍ","PR","07/2017",5424
"37005",412500,"SÃO JOÃO DO IVAÍ","PR","03/2019",4731
"37006",412500,"SÃO JOÃO DO IVAÍ","PR","04/2019",4747
"37007",412500,"SÃO JOÃO DO IVAÍ","PR","08/2015",5572
"37008",412500,"SÃO JOÃO DO IVAÍ","PR","02/2013",5807
"37009",412500,"SÃO JOÃO DO IVAÍ","PR","01/2019",4683
"37010",412500,"SÃO JOÃO DO IVAÍ","PR","07/2014",6230
"37011",412500,"SÃO JOÃO DO IVAÍ","PR","04/2021",4891
"37012",412500,"SÃO JOÃO DO IVAÍ","PR","11/2020",4725
"37013",412500,"SÃO JOÃO DO IVAÍ","PR","10/2019",4774
"37014",412500,"SÃO JOÃO DO IVAÍ","PR","12/2017",5012
"37015",412500,"SÃO JOÃO DO IVAÍ","PR","07/2020",4749
"37016",412500,"SÃO JOÃO DO IVAÍ","PR","09/2018",4635
"37017",412500,"SÃO JOÃO DO IVAÍ","PR","03/2013",5760
"37018",412500,"SÃO JOÃO DO IVAÍ","PR","03/2021",4842
"37019",412500,"SÃO JOÃO DO IVAÍ","PR","04/2020",4704
"37020",412500,"SÃO JOÃO DO IVAÍ","PR","02/2021",4833
"37021",412500,"SÃO JOÃO DO IVAÍ","PR","06/2018",4949
"37022",412500,"SÃO JOÃO DO IVAÍ","PR","06/2017",5407
"37023",412500,"SÃO JOÃO DO IVAÍ","PR","02/2020",4672
"37024",412500,"SÃO JOÃO DO IVAÍ","PR","06/2013",5907
"37025",412500,"SÃO JOÃO DO IVAÍ","PR","05/2018",4919
"37026",412500,"SÃO JOÃO DO IVAÍ","PR","05/2013",5880
"37027",412500,"SÃO JOÃO DO IVAÍ","PR","04/2016",5491
"37028",412500,"SÃO JOÃO DO IVAÍ","PR","06/2015",5820
"37029",412500,"SÃO JOÃO DO IVAÍ","PR","12/2018",4655
"37030",412500,"SÃO JOÃO DO IVAÍ","PR","07/2015",5545
"37031",412500,"SÃO JOÃO DO IVAÍ","PR","03/2014",6176
"37032",412500,"SÃO JOÃO DO IVAÍ","PR","02/2014",6149
"37033",412500,"SÃO JOÃO DO IVAÍ","PR","09/2019",4757
"37034",412500,"SÃO JOÃO DO IVAÍ","PR","03/2017",5309
"37035",412500,"SÃO JOÃO DO IVAÍ","PR","05/2019",4803
"37036",412500,"SÃO JOÃO DO IVAÍ","PR","08/2017",5475
"37037",412500,"SÃO JOÃO DO IVAÍ","PR","11/2013",6103
"37038",412500,"SÃO JOÃO DO IVAÍ","PR","01/2014",6134
"37039",412500,"SÃO JOÃO DO IVAÍ","PR","03/2018",4838
"37040",412500,"SÃO JOÃO DO IVAÍ","PR","01/2021",4797
"37041",412500,"SÃO JOÃO DO IVAÍ","PR","07/2018",4942
"37042",412500,"SÃO JOÃO DO IVAÍ","PR","03/2020",4707
"37043",412500,"SÃO JOÃO DO IVAÍ","PR","07/2016",5597
"37044",412500,"SÃO JOÃO DO IVAÍ","PR","07/2013",5960
"37045",412510,"SÃO JOÃO DO TRIUNFO","PR","10/2018",6086
"37046",412510,"SÃO JOÃO DO TRIUNFO","PR","01/2018",6484
"37047",412510,"SÃO JOÃO DO TRIUNFO","PR","03/2021",5654
"37048",412510,"SÃO JOÃO DO TRIUNFO","PR","09/2014",9507
"37049",412510,"SÃO JOÃO DO TRIUNFO","PR","03/2018",6153
"37050",412510,"SÃO JOÃO DO TRIUNFO","PR","10/2019",5854
"37051",412510,"SÃO JOÃO DO TRIUNFO","PR","11/2019",5883
"37052",412510,"SÃO JOÃO DO TRIUNFO","PR","06/2019",6104
"37053",412510,"SÃO JOÃO DO TRIUNFO","PR","02/2017",6994
"37054",412510,"SÃO JOÃO DO TRIUNFO","PR","01/2014",9449
"37055",412510,"SÃO JOÃO DO TRIUNFO","PR","07/2015",7269
"37056",412510,"SÃO JOÃO DO TRIUNFO","PR","11/2013",9445
"37057",412510,"SÃO JOÃO DO TRIUNFO","PR","10/2017",6389
"37058",412510,"SÃO JOÃO DO TRIUNFO","PR","06/2020",5723
"37059",412510,"SÃO JOÃO DO TRIUNFO","PR","07/2017",7150
"37060",412510,"SÃO JOÃO DO TRIUNFO","PR","03/2019",6086
"37061",412510,"SÃO JOÃO DO TRIUNFO","PR","07/2019",6130
"37062",412510,"SÃO JOÃO DO TRIUNFO","PR","01/2019",5993
"37063",412510,"SÃO JOÃO DO TRIUNFO","PR","12/2020",5558
"37064",412510,"SÃO JOÃO DO TRIUNFO","PR","07/2021",5886
"37065",412510,"SÃO JOÃO DO TRIUNFO","PR","05/2014",9501
"37066",412510,"SÃO JOÃO DO TRIUNFO","PR","12/2013",9442
"37067",412510,"SÃO JOÃO DO TRIUNFO","PR","09/2015",7330
"37068",412510,"SÃO JOÃO DO TRIUNFO","PR","08/2012",10207
"37069",412510,"SÃO JOÃO DO TRIUNFO","PR","11/2016",7328
"37070",412510,"SÃO JOÃO DO TRIUNFO","PR","04/2017",7097
"37071",412510,"SÃO JOÃO DO TRIUNFO","PR","01/2016",7028
"37072",412510,"SÃO JOÃO DO TRIUNFO","PR","09/2017",6338
"37073",412510,"SÃO JOÃO DO TRIUNFO","PR","06/2021",5840
"37074",412510,"SÃO JOÃO DO TRIUNFO","PR","07/2014",9492
