"city_code";"group_code";"variable_code";"standard_code";"type_code";"year";"result";"population"
4102901;1;4;2;5;"2018";3825;16377
4102901;1;4;2;5;"2019";3018;16389
4102901;1;4;2;5;"2020";3258;16400
4102901;1;4;2;5;"2021";3503;16411
4103008;1;4;2;5;"2018";693;4165
4103008;1;4;2;5;"2019";622;4105
4103008;1;4;2;5;"2020";704;4047
4103008;1;4;2;5;"2021";794;3991
4103024;1;4;2;5;"2018";353;2538
4103024;1;4;2;5;"2019";315;2503
4103024;1;4;2;5;"2020";319;2470
4103024;1;4;2;5;"2021";335;2437
4103040;1;4;2;5;"2018";1707;6411
4103040;1;4;2;5;"2019";1577;6387
4103040;1;4;2;5;"2020";1721;6365
4103040;1;4;2;5;"2021";1833;6343
4103057;1;4;2;5;"2018";2144;7643
4103057;1;4;2;5;"2019";1961;7591
4103057;1;4;2;5;"2020";2050;7540
4103057;1;4;2;5;"2021";2060;7524
4103107;1;4;2;5;"2018";3197;12755
4103107;1;4;2;5;"2019";3254;12944
4103107;1;4;2;5;"2020";2891;13129
4103107;1;4;2;5;"2021";2877;13308
4103156;1;4;2;5;"2018";509;3577
4103156;1;4;2;5;"2019";481;3541
4103156;1;4;2;5;"2020";524;3506
4103156;1;4;2;5;"2021";579;3472
4103206;1;4;2;5;"2018";730;6995
4103206;1;4;2;5;"2019";679;7032
4103206;1;4;2;5;"2020";739;7068
4103206;1;4;2;5;"2021";802;7103
4103222;1;4;2;5;"2018";350;3274
4103222;1;4;2;5;"2019";344;3264
4103222;1;4;2;5;"2020";422;3254
4103222;1;4;2;5;"2021";497;3244
4103305;1;4;2;5;"2018";1310;6749
4103305;1;4;2;5;"2019";1251;6592
4103305;1;4;2;5;"2020";1242;6439
4103305;1;4;2;5;"2021";1224;6290
4103354;1;4;2;5;"2018";967;5473
4103354;1;4;2;5;"2019";932;5427
4103354;1;4;2;5;"2020";964;5382
4103354;1;4;2;5;"2021";978;5338
4103370;1;4;2;5;"2018";633;2719
4103370;1;4;2;5;"2019";561;2651
4103370;1;4;2;5;"2020";558;2585
4103370;1;4;2;5;"2021";600;2521
4103404;1;4;2;5;"2018";394;2914
4103404;1;4;2;5;"2019";426;2934
4103404;1;4;2;5;"2020";387;2954
4103404;1;4;2;5;"2021";384;2973
4103453;1;4;2;5;"2018";1380;17775
4103453;1;4;2;5;"2019";1193;18120
4103453;1;4;2;5;"2020";1329;18456
4103453;1;4;2;5;"2021";1356;18783
4103479;1;4;2;5;"2018";474;4080
4103479;1;4;2;5;"2019";490;4044
4103479;1;4;2;5;"2020";494;4009
4103479;1;4;2;5;"2021";598;3975
4103503;1;4;2;5;"2018";1188;8533
4103503;1;4;2;5;"2019";1157;8570
4103503;1;4;2;5;"2020";1183;8606
4103503;1;4;2;5;"2021";1211;8641
4103602;1;4;2;5;"2018";5283;25252
4103602;1;4;2;5;"2019";5358;25360
4103602;1;4;2;5;"2020";5100;25466
4103602;1;4;2;5;"2021";5034;25569
4103701;1;4;2;5;"2018";9067;105704
4103701;1;4;2;5;"2019";9071;106533
4103701;1;4;2;5;"2020";9110;107341
4103701;1;4;2;5;"2021";8939;108126
4103800;1;4;2;5;"2018";1270;7813
4103800;1;4;2;5;"2019";1179;7865
4103800;1;4;2;5;"2020";990;7917
4103800;1;4;2;5;"2021";953;7967
4103909;1;4;2;5;"2018";2234;14366
4103909;1;4;2;5;"2019";2121;14202
4103909;1;4;2;5;"2020";2334;14043
4103909;1;4;2;5;"2021";2480;13888
4103958;1;4;2;5;"2018";1318;3917
4103958;1;4;2;5;"2019";1186;3887
4103958;1;4;2;5;"2020";1249;3859
4103958;1;4;2;5;"2021";1261;3831
4104006;1;4;2;5;"2018";5681;42880
4104006;1;4;2;5;"2019";5591;43288
4104006;1;4;2;5;"2020";5603;43685
4104006;1;4;2;5;"2021";5576;44072
4104055;1;4;2;5;"2018";1031;3905
4104055;1;4;2;5;"2019";863;3833
4104055;1;4;2;5;"2020";854;3763
4104055;1;4;2;5;"2021";896;3694
4104105;1;4;2;5;"2018";1936;7894
4104105;1;4;2;5;"2019";1814;7971
4104105;1;4;2;5;"2020";1978;8045
4104105;1;4;2;5;"2021";1984;8118
4104204;1;4;2;5;"2018";7541;130091
4104204;1;4;2;5;"2019";7730;132002
4104204;1;4;2;5;"2020";9418;133865
4104204;1;4;2;5;"2021";11916;135678
4104253;1;4;2;5;"2018";3037;28885
4104253;1;4;2;5;"2019";2902;29318
4104253;1;4;2;5;"2020";3045;29740
4104253;1;4;2;5;"2021";3316;30151
4104303;1;4;2;5;"2018";11224;94212
4104303;1;4;2;5;"2019";10298;94859
4104303;1;4;2;5;"2020";10482;95488
4104303;1;4;2;5;"2021";10258;96102
4104402;1;4;2;5;"2018";4108;15233
4104402;1;4;2;5;"2019";3865;15018
4104402;1;4;2;5;"2020";3942;14809
4104402;1;4;2;5;"2021";4004;14606
4104428;1;4;2;5;"2018";3634;15903
4104428;1;4;2;5;"2019";3108;15979
4104428;1;4;2;5;"2020";3112;16053
4104428;1;4;2;5;"2021";3240;16126
4104451;1;4;2;5;"2018";3027;13306
4104451;1;4;2;5;"2019";2667;13317
4104451;1;4;2;5;"2020";2566;13329
4104451;1;4;2;5;"2021";2483;13340
4104501;1;4;2;5;"2018";1289;19099
4104501;1;4;2;5;"2019";1300;19124
4104501;1;4;2;5;"2020";1372;19148
4104501;1;4;2;5;"2021";1524;19172
4104600;1;4;2;5;"2018";1837;15724
4104600;1;4;2;5;"2019";1880;15780
4104600;1;4;2;5;"2020";1990;15834
4104600;1;4;2;5;"2021";2031;15887
4104659;1;4;2;5;"2018";2983;22993
4104659;1;4;2;5;"2019";2872;23415
4104659;1;4;2;5;"2020";2985;23825
4104659;1;4;2;5;"2021";2984;24225
4104709;1;4;2;5;"2018";1902;14283
4104709;1;4;2;5;"2019";1825;14320
4104709;1;4;2;5;"2020";1934;14356
4104709;1;4;2;5;"2021";1964;14391
4104808;1;4;2;5;"2018";14197;324476
4104808;1;4;2;5;"2019";16379;328454
4104808;1;4;2;5;"2020";18595;332333
4104808;1;4;2;5;"2021";20971;336073
4104907;1;4;2;5;"2018";11215;71151
4104907;1;4;2;5;"2019";10831;71484
4104907;1;4;2;5;"2020";11566;71809
4104907;1;4;2;5;"2021";12675;72125
4105003;1;4;2;5;"2018";1660;10213
4105003;1;4;2;5;"2019";1496;10189
4105003;1;4;2;5;"2020";1646;10167
4105003;1;4;2;5;"2021";1799;10144
4105102;1;4;2;5;"2018";1623;10891
4105102;1;4;2;5;"2019";1413;10827
4105102;1;4;2;5;"2020";1391;10764
4105102;1;4;2;5;"2021";1510;10704
4105201;1;4;2;5;"2018";6239;17725
4105201;1;4;2;5;"2019";5940;17779
4105201;1;4;2;5;"2020";5924;17833
4105201;1;4;2;5;"2021";5956;17884
4105300;1;4;2;5;"2018";531;11709
4105300;1;4;2;5;"2019";531;11765
4105300;1;4;2;5;"2020";637;11819
4105300;1;4;2;5;"2021";727;11872
4105409;1;4;2;5;"2018";3116;19343
4105409;1;4;2;5;"2019";3088;19254
4105409;1;4;2;5;"2020";3127;19167
4105409;1;4;2;5;"2021";3257;19083
4105508;1;4;2;5;"2018";4563;81393
4105508;1;4;2;5;"2019";4733;82620
4105508;1;4;2;5;"2020";4831;83816
4105508;1;4;2;5;"2021";4733;84980
4105607;1;4;2;5;"2018";1594;12503
4105607;1;4;2;5;"2019";1390;12652
4105607;1;4;2;5;"2020";1254;12797
4105607;1;4;2;5;"2021";1211;12939
4105706;1;4;2;5;"2018";3066;16671
4105706;1;4;2;5;"2019";2586;16559
4105706;1;4;2;5;"2020";2607;16450
4105706;1;4;2;5;"2021";2527;16344
4105805;1;4;2;5;"2018";26308;240840
4105805;1;4;2;5;"2019";24358;243726
4105805;1;4;2;5;"2020";25260;246540
4105805;1;4;2;5;"2021";25123;249277
4105904;1;4;2;5;"2018";1135;23879
4105904;1;4;2;5;"2019";1131;24012
4105904;1;4;2;5;"2020";1237;24145
4105904;1;4;2;5;"2021";1315;24271
4106001;1;4;2;5;"2018";2048;8777
4106001;1;4;2;5;"2019";1919;8818
4106001;1;4;2;5;"2020";1885;8857
4106001;1;4;2;5;"2021";2004;8896
4106100;1;4;2;5;"2018";757;3843
4106100;1;4;2;5;"2019";706;3860
4106100;1;4;2;5;"2020";677;3876
4106100;1;4;2;5;"2021";761;3891
4106209;1;4;2;5;"2018";1726;18326
4106209;1;4;2;5;"2019";1739;18584
4106209;1;4;2;5;"2020";1943;18837
4106209;1;4;2;5;"2021";2183;19082
4106308;1;4;2;5;"2018";1348;17024
4106308;1;4;2;5;"2019";1385;17071
4106308;1;4;2;5;"2020";1502;17117
4106308;1;4;2;5;"2021";1764;17162
4106407;1;4;2;5;"2018";3065;47847
4106407;1;4;2;5;"2019";2782;47845
4106407;1;4;2;5;"2020";2856;47842
4106407;1;4;2;5;"2021";2972;47840
4106456;1;4;2;5;"2018";1872;7475
4106456;1;4;2;5;"2019";1699;7497
4106456;1;4;2;5;"2020";1782;7518
4106456;1;4;2;5;"2021";1866;7538
4106506;1;4;2;5;"2018";2004;20892
4106506;1;4;2;5;"2019";1954;20734
4106506;1;4;2;5;"2020";2222;20580
4106506;1;4;2;5;"2021";2527;20430
4106555;1;4;2;5;"2018";924;3313
4106555;1;4;2;5;"2019";824;3219
4106555;1;4;2;5;"2020";821;3127
4106555;1;4;2;5;"2021";887;3038
4106803;1;4;2;5;"2018";3241;18675
4106803;1;4;2;5;"2019";2753;18708
4106803;1;4;2;5;"2020";2699;18741
4106803;1;4;2;5;"2021";2622;18772
4106571;1;4;2;5;"2018";573;4264
4106571;1;4;2;5;"2019";548;4252
4106571;1;4;2;5;"2020";486;4240
4106571;1;4;2;5;"2021";521;4229
4106605;1;4;2;5;"2018";1649;20917
4106605;1;4;2;5;"2019";1807;20932
4106605;1;4;2;5;"2020";2087;20947
4106605;1;4;2;5;"2021";2353;20962
4106704;1;4;2;5;"2018";857;4489
4106704;1;4;2;5;"2019";869;4469
4106704;1;4;2;5;"2020";824;4449
4106704;1;4;2;5;"2021";763;4430
4106852;1;4;2;5;"2018";752;2980
4106852;1;4;2;5;"2019";642;2950
4106852;1;4;2;5;"2020";645;2921
4106852;1;4;2;5;"2021";674;2892
4106902;1;4;2;5;"2018";93099;1917185
4106902;1;4;2;5;"2019";86544;1933105
4106902;1;4;2;5;"2020";92658;1948626
4106902;1;4;2;5;"2021";109660;1963726
4107009;1;4;2;5;"2018";3158;15003
4107009;1;4;2;5;"2019";3081;15101
4107009;1;4;2;5;"2020";3149;15196
4107009;1;4;2;5;"2021";3322;15289
4107108;1;4;2;5;"2018";835;5146
4107108;1;4;2;5;"2019";687;5087
4107108;1;4;2;5;"2020";732;5030
4107108;1;4;2;5;"2021";737;4975
4107124;1;4;2;5;"2018";968;3454
4107124;1;4;2;5;"2019";905;3439
4107124;1;4;2;5;"2020";888;3424
4107124;1;4;2;5;"2021";964;3409
;1;4;2;5;"2018";784;
;1;4;2;5;"2019";703;
;1;4;2;5;"2020";685;
;1;4;2;5;"2021";821;
4107207;1;4;2;5;"2018";2162;40234
4107207;1;4;2;5;"2019";1999;40641
4107207;1;4;2;5;"2020";2226;41038
4107207;1;4;2;5;"2021";2502;41424
4107256;1;4;2;5;"2018";645;8621
4107256;1;4;2;5;"2019";584;8747
4107256;1;4;2;5;"2020";558;8869
4107256;1;4;2;5;"2021";575;8988
4107306;1;4;2;5;"2018";467;5976
4107306;1;4;2;5;"2019";508;5979
4107306;1;4;2;5;"2020";586;5983
4107306;1;4;2;5;"2021";667;5987
4128633;1;4;2;5;"2018";2749;5609
4128633;1;4;2;5;"2019";2636;5580
4128633;1;4;2;5;"2020";2573;5552
4128633;1;4;2;5;"2021";2610;5525
4107405;1;4;2;5;"2018";1007;5990
4107405;1;4;2;5;"2019";922;5961
4107405;1;4;2;5;"2020";921;5933
4107405;1;4;2;5;"2021";933;5906
4107504;1;4;2;5;"2018";1962;14020
4107504;1;4;2;5;"2019";1858;14000
4107504;1;4;2;5;"2020";1914;13981
4107504;1;4;2;5;"2021";1907;13962
4107538;1;4;2;5;"2018";101;4481
4107538;1;4;2;5;"2019";165;4539
4107538;1;4;2;5;"2020";221;4596
4107538;1;4;2;5;"2021";254;4651
4107520;1;4;2;5;"2018";202;1732
4107520;1;4;2;5;"2019";230;1698
4107520;1;4;2;5;"2020";252;1665
4107520;1;4;2;5;"2021";249;1633
4107546;1;4;2;5;"2018";1839;4188
4107546;1;4;2;5;"2019";1748;4117
4107546;1;4;2;5;"2020";1776;4048
4107546;1;4;2;5;"2021";1746;3980
4107553;1;4;2;5;"2018";695;3139
4107553;1;4;2;5;"2019";576;3089
4107553;1;4;2;5;"2020";536;3041
4107553;1;4;2;5;"2021";557;2995
4107603;1;4;2;5;"2018";3530;17185
4107603;1;4;2;5;"2019";3349;17251
4107603;1;4;2;5;"2020";3362;17316
4107603;1;4;2;5;"2021";3332;17379
4107652;1;4;2;5;"2018";8849;98368
4107652;1;4;2;5;"2019";8764;100209
4107652;1;4;2;5;"2020";9732;102004
4107652;1;4;2;5;"2021";11779;103750
4107702;1;4;2;5;"2018";958;4777
4107702;1;4;2;5;"2019";1005;4762
4107702;1;4;2;5;"2020";1027;4748
4107702;1;4;2;5;"2021";1021;4734
4107736;1;4;2;5;"2018";2188;5690
4107736;1;4;2;5;"2019";1987;5646
4107736;1;4;2;5;"2020";1962;5602
4107736;1;4;2;5;"2021";1960;5561
4107751;1;4;2;5;"2018";1886;7845
4107751;1;4;2;5;"2019";1984;7770
4107751;1;4;2;5;"2020";1898;7696
4107751;1;4;2;5;"2021";1901;7625
4107850;1;4;2;5;"2018";912;4645
4107850;1;4;2;5;"2019";792;4624
4107850;1;4;2;5;"2020";781;4603
4107850;1;4;2;5;"2021";797;4583
4107801;1;4;2;5;"2018";420;4953
4107801;1;4;2;5;"2019";382;4929
4107801;1;4;2;5;"2020";320;4906
4107801;1;4;2;5;"2021";318;4883
4107900;1;4;2;5;"2018";451;6695
4107900;1;4;2;5;"2019";453;6774
4107900;1;4;2;5;"2020";482;6851
4107900;1;4;2;5;"2021";484;6926
4108007;1;4;2;5;"2018";3061;10646
4108007;1;4;2;5;"2019";3491;10548
4108007;1;4;2;5;"2020";3330;10453
4108007;1;4;2;5;"2021";3294;10360
4108106;1;4;2;5;"2018";395;2679
4108106;1;4;2;5;"2019";337;2689
4108106;1;4;2;5;"2020";276;2699
4108106;1;4;2;5;"2021";238;2709
4108205;1;4;2;5;"2018";469;6700
4108205;1;4;2;5;"2019";460;6578
4108205;1;4;2;5;"2020";500;6460
4108205;1;4;2;5;"2021";574;6345
4108304;1;4;2;5;"2018";28746;258823
4108304;1;4;2;5;"2019";27808;258532
4108304;1;4;2;5;"2020";30250;258248
4108304;1;4;2;5;"2021";39094;257971
4108452;1;4;2;5;"2018";1433;4745
4108452;1;4;2;5;"2019";1280;4650
4108452;1;4;2;5;"2020";1268;4556
4108452;1;4;2;5;"2021";1397;4466
4108320;1;4;2;5;"2018";1301;6101
4108320;1;4;2;5;"2019";1254;6046
4108320;1;4;2;5;"2020";1322;5993
4108320;1;4;2;5;"2021";1312;5942
4108403;1;4;2;5;"2018";5028;89942
4108403;1;4;2;5;"2019";5005;91093
4108403;1;4;2;5;"2020";5693;92216
4108403;1;4;2;5;"2021";6636;93308
4108502;1;4;2;5;"2018";3916;13735
4108502;1;4;2;5;"2019";3585;13710
4108502;1;4;2;5;"2020";3556;13685
4108502;1;4;2;5;"2021";3702;13661
4108551;1;4;2;5;"2018";663;2996
4108551;1;4;2;5;"2019";655;2946
4108551;1;4;2;5;"2020";695;2898
4108551;1;4;2;5;"2021";769;2850
4108601;1;4;2;5;"2018";4072;28962
4108601;1;4;2;5;"2019";4144;28884
4108601;1;4;2;5;"2020";4745;28808
4108601;1;4;2;5;"2021";4727;28734
4108650;1;4;2;5;"2018";2697;7170
4108650;1;4;2;5;"2019";2470;7111
4108650;1;4;2;5;"2020";2414;7053
4108650;1;4;2;5;"2021";2549;6997
4108700;1;4;2;5;"2018";2199;5742
4108700;1;4;2;5;"2019";2167;5618
4108700;1;4;2;5;"2020";2050;5497
4108700;1;4;2;5;"2021";1984;5379
4108809;1;4;2;5;"2018";3549;32923
4108809;1;4;2;5;"2019";3328;33119
4108809;1;4;2;5;"2020";3417;33310
4108809;1;4;2;5;"2021";3417;33497
4108908;1;4;2;5;"2018";1035;6553
4108908;1;4;2;5;"2019";938;6581
4108908;1;4;2;5;"2020";898;6609
4108908;1;4;2;5;"2021";906;6635
4108957;1;4;2;5;"2018";1462;8664
4108957;1;4;2;5;"2019";1347;8739
4108957;1;4;2;5;"2020";1404;8811
4108957;1;4;2;5;"2021";1484;8881
4109005;1;4;2;5;"2018";668;3820
4109005;1;4;2;5;"2019";547;3802
4109005;1;4;2;5;"2020";570;3784
4109005;1;4;2;5;"2021";689;3767
4109104;1;4;2;5;"2018";262;2246
4109104;1;4;2;5;"2019";300;2243
4109104;1;4;2;5;"2020";277;2241
4109104;1;4;2;5;"2021";262;2239
4109203;1;4;2;5;"2018";796;5473
4109203;1;4;2;5;"2019";790;5502
4109203;1;4;2;5;"2020";745;5530
4109203;1;4;2;5;"2021";708;5557
4109302;1;4;2;5;"2018";1511;12733
4109302;1;4;2;5;"2019";1388;12472
4109302;1;4;2;5;"2020";1420;12217
4109302;1;4;2;5;"2021";1448;11969
4109401;1;4;2;5;"2018";23058;180334
4109401;1;4;2;5;"2019";21241;181504
4109401;1;4;2;5;"2020";23459;182644
4109401;1;4;2;5;"2021";25192;183755
4109500;1;4;2;5;"2018";4181;7679
4109500;1;4;2;5;"2019";4025;7636
4109500;1;4;2;5;"2020";4089;7594
4109500;1;4;2;5;"2021";4086;7554
4109609;1;4;2;5;"2018";7318;36595
4109609;1;4;2;5;"2019";6948;37067
4109609;1;4;2;5;"2020";7102;37527
4109609;1;4;2;5;"2021";7195;37974
4109658;1;4;2;5;"2018";1254;5305
4109658;1;4;2;5;"2019";1187;5211
4109658;1;4;2;5;"2020";1189;5119
4109658;1;4;2;5;"2021";1401;5030
4109708;1;4;2;5;"2018";3234;31142
4109708;1;4;2;5;"2019";2912;31364
4109708;1;4;2;5;"2020";3002;31644
4109708;1;4;2;5;"2021";3180;31854
4109757;1;4;2;5;"2018";1331;6334
4109757;1;4;2;5;"2019";1178;6352
4109757;1;4;2;5;"2020";1339;6370
4109757;1;4;2;5;"2021";1329;6387
4109807;1;4;2;5;"2018";6042;53970
4109807;1;4;2;5;"2019";5678;54558
4109807;1;4;2;5;"2020";5903;55131
4109807;1;4;2;5;"2021";6463;55688
4109906;1;4;2;5;"2018";1094;8025
4109906;1;4;2;5;"2019";1144;7904
4109906;1;4;2;5;"2020";1311;7786
4109906;1;4;2;5;"2021";1475;7671
4110003;1;4;2;5;"2018";404;4366
4110003;1;4;2;5;"2019";439;4404
4110003;1;4;2;5;"2020";454;4440
4110003;1;4;2;5;"2021";434;4475
4110052;1;4;2;5;"2018";276;2258
4110052;1;4;2;5;"2019";255;2256
4110052;1;4;2;5;"2020";274;2253
4110052;1;4;2;5;"2021";317;2251
4110078;1;4;2;5;"2018";2978;12936
4110078;1;4;2;5;"2019";2815;13111
4110078;1;4;2;5;"2020";3021;13282
4110078;1;4;2;5;"2021";2986;13449
4110102;1;4;2;5;"2018";4073;32179
4110102;1;4;2;5;"2019";3843;32564
4110102;1;4;2;5;"2020";4102;32940
4110102;1;4;2;5;"2021";3998;33306
4110201;1;4;2;5;"2018";3490;11129
4110201;1;4;2;5;"2019";3154;11125
4110201;1;4;2;5;"2020";3068;11121
4110201;1;4;2;5;"2021";3103;11117
4110300;1;4;2;5;"2018";595;3103
4110300;1;4;2;5;"2019";663;3109
4110300;1;4;2;5;"2020";635;3116
4110300;1;4;2;5;"2021";581;3122
4110409;1;4;2;5;"2018";360;4449
4110409;1;4;2;5;"2019";413;4457
4110409;1;4;2;5;"2020";338;4465
4110409;1;4;2;5;"2021";323;4472
4110508;1;4;2;5;"2018";2170;15092
4110508;1;4;2;5;"2019";1925;15172
4110508;1;4;2;5;"2020";2064;15251
4110508;1;4;2;5;"2021";2085;15327
4110607;1;4;2;5;"2018";1192;14073
4110607;1;4;2;5;"2019";1173;13926
4110607;1;4;2;5;"2020";1264;13782
4110607;1;4;2;5;"2021";1399;13642
4110656;1;4;2;5;"2018";392;2325
4110656;1;4;2;5;"2019";370;2288
4110656;1;4;2;5;"2020";366;2251
4110656;1;4;2;5;"2021";396;2216
4110706;1;4;2;5;"2018";7770;60357
4110706;1;4;2;5;"2019";7777;60727
4110706;1;4;2;5;"2020";8310;61088
4110706;1;4;2;5;"2021";8388;61439
4110805;1;4;2;5;"2018";2443;10241
4110805;1;4;2;5;"2019";2158;10169
4110805;1;4;2;5;"2020";2077;10098
4110805;1;4;2;5;"2021";2160;10029
4110904;1;4;2;5;"2018";463;4487
4110904;1;4;2;5;"2019";469;4466
4110904;1;4;2;5;"2020";503;4446
4110904;1;4;2;5;"2021";560;4426
4110953;1;4;2;5;"2018";1230;10961
4110953;1;4;2;5;"2019";1114;11176
4110953;1;4;2;5;"2020";1129;11385
4110953;1;4;2;5;"2021";1128;11588
4111001;1;4;2;5;"2018";964;6616
4111001;1;4;2;5;"2019";918;6582
4111001;1;4;2;5;"2020";994;6549
4111001;1;4;2;5;"2021";1112;6516
4111100;1;4;2;5;"2018";128;6107
4111100;1;4;2;5;"2019";126;6108
4111100;1;4;2;5;"2020";169;6109
4111100;1;4;2;5;"2021";181;6110
;1;4;2;5;"2018";1404;
;1;4;2;5;"2019";1340;
;1;4;2;5;"2020";1379;
;1;4;2;5;"2021";1498;
4111258;1;4;2;5;"2018";8511;28187
4111258;1;4;2;5;"2019";8200;28634
4111258;1;4;2;5;"2020";7599;29070
4111258;1;4;2;5;"2021";7518;29493
4111308;1;4;2;5;"2018";738;2951
4111308;1;4;2;5;"2019";715;2865
4111308;1;4;2;5;"2020";732;2781
4111308;1;4;2;5;"2021";760;2700
4111407;1;4;2;5;"2018";3756;13791
4111407;1;4;2;5;"2019";3430;13879
4111407;1;4;2;5;"2020";3513;13965
4111407;1;4;2;5;"2021";3514;14049
4111506;1;4;2;5;"2018";2289;32035
4111506;1;4;2;5;"2019";2058;31984
4111506;1;4;2;5;"2020";2146;31935
4111506;1;4;2;5;"2021";2204;31886
4111555;1;4;2;5;"2018";813;8128
4111555;1;4;2;5;"2019";702;8185
4111555;1;4;2;5;"2020";789;8240
4111555;1;4;2;5;"2021";868;8294
4111605;1;4;2;5;"2018";243;3238
4111605;1;4;2;5;"2019";190;3259
4111605;1;4;2;5;"2020";219;3279
4111605;1;4;2;5;"2021";235;3299
4111704;1;4;2;5;"2018";946;5244
4111704;1;4;2;5;"2019";853;5274
4111704;1;4;2;5;"2020";833;5303
4111704;1;4;2;5;"2021";830;5332
4111803;1;4;2;5;"2018";6368;39435
4111803;1;4;2;5;"2019";5818;39378
4111803;1;4;2;5;"2020";6077;39322
4111803;1;4;2;5;"2021";6069;39268
4111902;1;4;2;5;"2018";1127;13494
4111902;1;4;2;5;"2019";1271;13620
4111902;1;4;2;5;"2020";1199;13742
4111902;1;4;2;5;"2021";1142;13861
4112009;1;4;2;5;"2018";5157;34683
4112009;1;4;2;5;"2019";4565;34857
4112009;1;4;2;5;"2020";4734;35027
4112009;1;4;2;5;"2021";4757;35192
4112108;1;4;2;5;"2018";1703;21122
4112108;1;4;2;5;"2019";2014;21176
4112108;1;4;2;5;"2020";1860;21230
4112108;1;4;2;5;"2021";1834;21281
4112207;1;4;2;5;"2018";904;5400
4112207;1;4;2;5;"2019";784;5245
4112207;1;4;2;5;"2020";786;5095
4112207;1;4;2;5;"2021";808;4948
4112306;1;4;2;5;"2018";889;4995
4112306;1;4;2;5;"2019";803;4994
4112306;1;4;2;5;"2020";848;4930
4112306;1;4;2;5;"2021";940;4929
4112405;1;4;2;5;"2018";1249;9349
4112405;1;4;2;5;"2019";1313;9425
4112405;1;4;2;5;"2020";1211;9500
4112405;1;4;2;5;"2021";1147;9573
4112504;1;4;2;5;"2018";2324;11465
4112504;1;4;2;5;"2019";2188;11328
4112504;1;4;2;5;"2020";2319;11196
4112504;1;4;2;5;"2021";2403;11067
4112603;1;4;2;5;"2018";251;1343
4112603;1;4;2;5;"2019";195;1331
4112603;1;4;2;5;"2020";221;1320
4112603;1;4;2;5;"2021";242;1309
4112702;1;4;2;5;"2018";2404;12536
4112702;1;4;2;5;"2019";2300;12588
4112702;1;4;2;5;"2020";2321;12638
4112702;1;4;2;5;"2021";2428;12687
4112751;1;4;2;5;"2018";1174;8495
4112751;1;4;2;5;"2019";1096;8412
4112751;1;4;2;5;"2020";1221;8330
4112751;1;4;2;5;"2021";1376;8251
4112801;1;4;2;5;"2018";846;11803
4112801;1;4;2;5;"2019";942;11908
4112801;1;4;2;5;"2020";1029;12009
4112801;1;4;2;5;"2021";1041;12108
4112900;1;4;2;5;"2018";811;3315
4112900;1;4;2;5;"2019";785;3292
4112900;1;4;2;5;"2020";823;3269
4112900;1;4;2;5;"2021";884;3248
4112959;1;4;2;5;"2018";1204;7391
4112959;1;4;2;5;"2019";1133;7340
4112959;1;4;2;5;"2020";1134;7292
4112959;1;4;2;5;"2021";1236;7244
4113007;1;4;2;5;"2018";716;6983
4113007;1;4;2;5;"2019";653;7013
4113007;1;4;2;5;"2020";715;7041
4113007;1;4;2;5;"2021";713;7069
4113106;1;4;2;5;"2018";774;4154
4113106;1;4;2;5;"2019";754;4100
4113106;1;4;2;5;"2020";768;4047
4113106;1;4;2;5;"2021";766;3996
4113205;1;4;2;5;"2018";5409;47909
4113205;1;4;2;5;"2019";5414;48163
4113205;1;4;2;5;"2020";5818;48410
4113205;1;4;2;5;"2021";6366;48651
4113254;1;4;2;5;"2018";2600;5921
4113254;1;4;2;5;"2019";2395;5852
4113254;1;4;2;5;"2020";2402;5784
4113254;1;4;2;5;"2021";2490;5719
4113304;1;4;2;5;"2018";3669;32006
4113304;1;4;2;5;"2019";3430;32073
4113304;1;4;2;5;"2020";3653;32139
4113304;1;4;2;5;"2021";3809;32167
4113403;1;4;2;5;"2018";727;3984
4113403;1;4;2;5;"2019";643;3954
4113403;1;4;2;5;"2020";648;3925
4113403;1;4;2;5;"2021";675;3896
4113429;1;4;2;5;"2018";871;3391
4113429;1;4;2;5;"2019";815;3310
4113429;1;4;2;5;"2020";817;3231
4113429;1;4;2;5;"2021";837;3155
4113452;1;4;2;5;"2018";1504;4762
4113452;1;4;2;5;"2019";1484;4676
4113452;1;4;2;5;"2020";1493;4592
4113452;1;4;2;5;"2021";1573;4488
4113502;1;4;2;5;"2018";2002;22927
4113502;1;4;2;5;"2019";1784;23086
4113502;1;4;2;5;"2020";1897;23242
4113502;1;4;2;5;"2021";2191;23393
4113601;1;4;2;5;"2018";542;4755
4113601;1;4;2;5;"2019";501;4787
4113601;1;4;2;5;"2020";444;4819
4113601;1;4;2;5;"2021";425;4850
4113700;1;4;2;5;"2018";51478;563943
4113700;1;4;2;5;"2019";53326;569733
4113700;1;4;2;5;"2020";50881;575377
4113700;1;4;2;5;"2021";50405;580870
4113734;1;4;2;5;"2018";1596;7285
4113734;1;4;2;5;"2019";1597;7262
4113734;1;4;2;5;"2020";1687;7240
4113734;1;4;2;5;"2021";1717;7217
4113759;1;4;2;5;"2018";1009;4845
4113759;1;4;2;5;"2019";990;4794
4113759;1;4;2;5;"2020";1068;4744
4113759;1;4;2;5;"2021";1115;4695
4113809;1;4;2;5;"2018";939;4894
4113809;1;4;2;5;"2019";1010;4920
4113809;1;4;2;5;"2020";865;4945
4113809;1;4;2;5;"2021";836;4969
4113908;1;4;2;5;"2018";1808;13595
4113908;1;4;2;5;"2019";1659;13630
