"city_code";"group_code";"variable_code";"type_code";"standard_code";"year";"result";"population"
4109807;1;7;1;6;"2011";123867;48662
4109807;1;8;1;6;"2011";179980;48662
4109906;1;1;1;6;"2011";111923;8747
4109906;1;2;1;6;"2011";106071;8747
4109906;1;3;1;6;"2011";33009;8747
4109906;1;4;1;6;"2011";14509;8747
4109906;1;5;1;6;"2011";35929;8747
4109906;1;6;1;6;"2011";12796;8747
4109906;1;7;1;6;"2011";22624;8747
4109906;1;8;1;6;"2011";5852;8747
4110003;1;1;1;6;"2011";86631;4012
4110003;1;2;1;6;"2011";82616;4012
4110003;1;3;1;6;"2011";29872;4012
4110003;1;4;1;6;"2011";17252;4012
4110003;1;5;1;6;"2011";23267;4012
4110003;1;6;1;6;"2011";21593;4012
4110003;1;7;1;6;"2011";12225;4012
4110003;1;8;1;6;"2011";4015;4012
4110052;1;1;1;6;"2011";44643;2233
4110052;1;2;1;6;"2011";43183;2233
4110052;1;3;1;6;"2011";25501;2233
4110052;1;4;1;6;"2011";1971;2233
4110052;1;5;1;6;"2011";8336;2233
4110052;1;6;1;6;"2011";19992;2233
4110052;1;7;1;6;"2011";7375;2233
4110052;1;8;1;6;"2011";1460;2233
4110078;1;1;1;6;"2011";112614;11413
4110078;1;2;1;6;"2011";106971;11413
4110078;1;3;1;6;"2011";44964;11413
4110078;1;4;1;6;"2011";4463;11413
4110078;1;5;1;6;"2011";29306;11413
4110078;1;6;1;6;"2011";9867;11413
4110078;1;7;1;6;"2011";28237;11413
4110078;1;8;1;6;"2011";5644;11413
4110102;1;1;1;6;"2011";414975;28759
4110102;1;2;1;6;"2011";388693;28759
4110102;1;3;1;6;"2011";121200;28759
4110102;1;4;1;6;"2011";95348;28759
4110102;1;5;1;6;"2011";105667;28759
4110102;1;6;1;6;"2011";14429;28759
4110102;1;7;1;6;"2011";66479;28759
4110102;1;8;1;6;"2011";26281;28759
4110201;1;1;1;6;"2011";88225;10942
4110201;1;2;1;6;"2011";83349;10942
4110201;1;3;1;6;"2011";23838;10942
4110201;1;4;1;6;"2011";9052;10942
4110201;1;5;1;6;"2011";23708;10942
4110201;1;6;1;6;"2011";8063;10942
4110201;1;7;1;6;"2011";26752;10942
4110201;1;8;1;6;"2011";4876;10942
4110300;1;1;1;6;"2011";35771;2994
4110300;1;2;1;6;"2011";34330;2994
4110300;1;3;1;6;"2011";13578;2994
4110300;1;4;1;6;"2011";4330;2994
4110300;1;5;1;6;"2011";6946;2994
4110300;1;6;1;6;"2011";11948;2994
4110300;1;7;1;6;"2011";9476;2994
4110300;1;8;1;6;"2011";1441;2994
4110409;1;1;1;6;"2011";202499;4306
4110409;1;2;1;6;"2011";186432;4306
4110409;1;3;1;6;"2011";17040;4306
4110409;1;4;1;6;"2011";105457;4306
4110409;1;5;1;6;"2011";50179;4306
4110409;1;6;1;6;"2011";47027;4306
4110409;1;7;1;6;"2011";13756;4306
4110409;1;8;1;6;"2011";16067;4306
4110508;1;1;1;6;"2011";242269;14215
4110508;1;2;1;6;"2011";231954;14215
4110508;1;3;1;6;"2011";122200;14215
4110508;1;4;1;6;"2011";18403;14215
4110508;1;5;1;6;"2011";55342;14215
4110508;1;6;1;6;"2011";17043;14215
4110508;1;7;1;6;"2011";36009;14215
4110508;1;8;1;6;"2011";10315;14215
4110607;1;1;1;6;"2011";193273;14869
4110607;1;2;1;6;"2011";180910;14869
4110607;1;3;1;6;"2011";41065;14869
4110607;1;4;1;6;"2011";33018;14869
4110607;1;5;1;6;"2011";71433;14869
4110607;1;6;1;6;"2011";12998;14869
4110607;1;7;1;6;"2011";35394;14869
4110607;1;8;1;6;"2011";12362;14869
4110656;1;1;1;6;"2011";49543;2550
4110656;1;2;1;6;"2011";47313;2550
4110656;1;3;1;6;"2011";22436;2550
4110656;1;4;1;6;"2011";2310;2550
4110656;1;5;1;6;"2011";13931;2550
4110656;1;6;1;6;"2011";19429;2550
4110656;1;7;1;6;"2011";8636;2550
4110656;1;8;1;6;"2011";2231;2550
4110706;1;1;1;6;"2011";925016;56503
4110706;1;2;1;6;"2011";821900;56503
4110706;1;3;1;6;"2011";147467;56503
4110706;1;4;1;6;"2011";164077;56503
4110706;1;5;1;6;"2011";380393;56503
4110706;1;6;1;6;"2011";16371;56503
4110706;1;7;1;6;"2011";129964;56503
4110706;1;8;1;6;"2011";103115;56503
4110805;1;1;1;6;"2011";112056;10568
4110805;1;2;1;6;"2011";104865;10568
4110805;1;3;1;6;"2011";26875;10568
4110805;1;4;1;6;"2011";5998;10568
4110805;1;5;1;6;"2011";46410;10568
4110805;1;6;1;6;"2011";10603;10568
4110805;1;7;1;6;"2011";25582;10568
4110805;1;8;1;6;"2011";7191;10568
4110904;1;1;1;6;"2011";51042;4553
4110904;1;2;1;6;"2011";48951;4553
4110904;1;3;1;6;"2011";20498;4553
4110904;1;4;1;6;"2011";2470;4553
4110904;1;5;1;6;"2011";13591;4553
4110904;1;6;1;6;"2011";11211;4553
4110904;1;7;1;6;"2011";12391;4553
4110904;1;8;1;6;"2011";2091;4553
4110953;1;1;1;6;"2011";176161;9195
4110953;1;2;1;6;"2011";158314;9195
4110953;1;3;1;6;"2011";36662;9195
4110953;1;4;1;6;"2011";44447;9195
4110953;1;5;1;6;"2011";51784;9195
4110953;1;6;1;6;"2011";19158;9195
4110953;1;7;1;6;"2011";25421;9195
4110953;1;8;1;6;"2011";17847;9195
4111001;1;1;1;6;"2011";83727;6734
4111001;1;2;1;6;"2011";79917;6734
4111001;1;3;1;6;"2011";33260;6734
4111001;1;4;1;6;"2011";6145;6734
4111001;1;5;1;6;"2011";23670;6734
4111001;1;6;1;6;"2011";12433;6734
4111001;1;7;1;6;"2011";16842;6734
4111001;1;8;1;6;"2011";3810;6734
4111100;1;1;1;6;"2011";112011;5981
4111100;1;2;1;6;"2011";106200;5981
4111100;1;3;1;6;"2011";43664;5981
4111100;1;4;1;6;"2011";8982;5981
4111100;1;5;1;6;"2011";37709;5981
4111100;1;6;1;6;"2011";18728;5981
4111100;1;7;1;6;"2011";15845;5981
4111100;1;8;1;6;"2011";5811;5981
4111209;1;1;1;6;"2011";201689;10637
4111209;1;2;1;6;"2011";185929;10637
4111209;1;3;1;6;"2011";54734;10637
4111209;1;4;1;6;"2011";45137;10637
4111209;1;5;1;6;"2011";60954;10637
4111209;1;6;1;6;"2011";18961;10637
4111209;1;7;1;6;"2011";25103;10637
4111209;1;8;1;6;"2011";15761;10637
4111258;1;1;1;6;"2011";330639;24236
4111258;1;2;1;6;"2011";305204;24236
4111258;1;3;1;6;"2011";16379;24236
4111258;1;4;1;6;"2011";116630;24236
4111258;1;5;1;6;"2011";118931;24236
4111258;1;6;1;6;"2011";13642;24236
4111258;1;7;1;6;"2011";53264;24236
4111258;1;8;1;6;"2011";25435;24236
4111308;1;1;1;6;"2011";39402;3517
4111308;1;2;1;6;"2011";37033;3517
4111308;1;3;1;6;"2011";7628;3517
4111308;1;4;1;6;"2011";2184;3517
4111308;1;5;1;6;"2011";16459;3517
4111308;1;6;1;6;"2011";11203;3517
4111308;1;7;1;6;"2011";10762;3517
4111308;1;8;1;6;"2011";2369;3517
4111407;1;1;1;6;"2011";207762;12886
4111407;1;2;1;6;"2011";199766;12886
4111407;1;3;1;6;"2011";104796;12886
4111407;1;4;1;6;"2011";19688;12886
4111407;1;5;1;6;"2011";46611;12886
4111407;1;6;1;6;"2011";16123;12886
4111407;1;7;1;6;"2011";28671;12886
4111407;1;8;1;6;"2011";7996;12886
4111506;1;1;1;6;"2011";392878;31782
4111506;1;2;1;6;"2011";364090;31782
4111506;1;3;1;6;"2011";43798;31782
4111506;1;4;1;6;"2011";23318;31782
4111506;1;5;1;6;"2011";226537;31782
4111506;1;6;1;6;"2011";12362;31782
4111506;1;7;1;6;"2011";70437;31782
4111506;1;8;1;6;"2011";28788;31782
4111555;1;1;1;6;"2011";134830;7560
4111555;1;2;1;6;"2011";126636;7560
4111555;1;3;1;6;"2011";27208;7560
4111555;1;4;1;6;"2011";45330;7560
4111555;1;5;1;6;"2011";35227;7560
4111555;1;6;1;6;"2011";17835;7560
4111555;1;7;1;6;"2011";18871;7560
4111555;1;8;1;6;"2011";8194;7560
4111605;1;1;1;6;"2011";55160;3027
4111605;1;2;1;6;"2011";52271;3027
4111605;1;3;1;6;"2011";18488;3027
4111605;1;4;1;6;"2011";2585;3027
4111605;1;5;1;6;"2011";21502;3027
4111605;1;6;1;6;"2011";18223;3027
4111605;1;7;1;6;"2011";9696;3027
4111605;1;8;1;6;"2011";2889;3027
4111704;1;1;1;6;"2011";51197;4926
4111704;1;2;1;6;"2011";49063;4926
4111704;1;3;1;6;"2011";20008;4926
4111704;1;4;1;6;"2011";2890;4926
4111704;1;5;1;6;"2011";13430;4926
4111704;1;6;1;6;"2011";10393;4926
4111704;1;7;1;6;"2011";12735;4926
4111704;1;8;1;6;"2011";2134;4926
4111803;1;1;1;6;"2011";640221;39083
4111803;1;2;1;6;"2011";589326;39083
4111803;1;3;1;6;"2011";115354;39083
4111803;1;4;1;6;"2011";139087;39083
4111803;1;5;1;6;"2011";242137;39083
4111803;1;6;1;6;"2011";16381;39083
4111803;1;7;1;6;"2011";92748;39083
4111803;1;8;1;6;"2011";50895;39083
4111902;1;1;1;6;"2011";355049;12325
4111902;1;2;1;6;"2011";324074;12325
4111902;1;3;1;6;"2011";55238;12325
4111902;1;4;1;6;"2011";124493;12325
4111902;1;5;1;6;"2011";109480;12325
4111902;1;6;1;6;"2011";28807;12325
4111902;1;7;1;6;"2011";34863;12325
4111902;1;8;1;6;"2011";30975;12325
4112009;1;1;1;6;"2011";755152;32747
4112009;1;2;1;6;"2011";622930;32747
4112009;1;3;1;6;"2011";58806;32747
4112009;1;4;1;6;"2011";311106;32747
4112009;1;5;1;6;"2011";172636;32747
4112009;1;6;1;6;"2011";23060;32747
4112009;1;7;1;6;"2011";80382;32747
4112009;1;8;1;6;"2011";132222;32747
4112108;1;1;1;6;"2011";453611;20315
4112108;1;2;1;6;"2011";398922;20315
4112108;1;3;1;6;"2011";25030;20315
4112108;1;4;1;6;"2011";64036;20315
4112108;1;5;1;6;"2011";260311;20315
4112108;1;6;1;6;"2011";22329;20315
4112108;1;7;1;6;"2011";49545;20315
4112108;1;8;1;6;"2011";54689;20315
4112207;1;1;1;6;"2011";91117;6413
4112207;1;2;1;6;"2011";87246;6413
4112207;1;3;1;6;"2011";39368;6413
4112207;1;4;1;6;"2011";4352;6413
4112207;1;5;1;6;"2011";25720;6413
4112207;1;6;1;6;"2011";14208;6413
4112207;1;7;1;6;"2011";17806;6413
4112207;1;8;1;6;"2011";3871;6413
4112306;1;1;1;6;"2011";62465;4904
4112306;1;2;1;6;"2011";60697;4904
4112306;1;3;1;6;"2011";31009;4904
4112306;1;4;1;6;"2011";5731;4904
4112306;1;5;1;6;"2011";10555;4904
4112306;1;6;1;6;"2011";12738;4904
4112306;1;7;1;6;"2011";13402;4904
4112306;1;8;1;6;"2011";1769;4904
4112405;1;1;1;6;"2011";105097;8610
4112405;1;2;1;6;"2011";97501;8610
4112405;1;3;1;6;"2011";26962;8610
4112405;1;4;1;6;"2011";10249;8610
4112405;1;5;1;6;"2011";38562;8610
4112405;1;6;1;6;"2011";12206;8610
4112405;1;7;1;6;"2011";21729;8610
4112405;1;8;1;6;"2011";7596;8610
4112504;1;1;1;6;"2011";121619;12221
4112504;1;2;1;6;"2011";114279;12221
4112504;1;3;1;6;"2011";30861;12221
4112504;1;4;1;6;"2011";6189;12221
4112504;1;5;1;6;"2011";47143;12221
4112504;1;6;1;6;"2011";9952;12221
4112504;1;7;1;6;"2011";30086;12221
4112504;1;8;1;6;"2011";7339;12221
4112603;1;1;1;6;"2011";25999;1401
4112603;1;2;1;6;"2011";25378;1401
4112603;1;3;1;6;"2011";12382;1401
4112603;1;4;1;6;"2011";2265;1401
4112603;1;5;1;6;"2011";4560;1401
4112603;1;6;1;6;"2011";18557;1401
4112603;1;7;1;6;"2011";6170;1401
4112603;1;8;1;6;"2011";621;1401
4112702;1;1;1;6;"2011";129181;11918
4112702;1;2;1;6;"2011";118743;11918
4112702;1;3;1;6;"2011";18304;11918
4112702;1;4;1;6;"2011";21232;11918
4112702;1;5;1;6;"2011";49007;11918
4112702;1;6;1;6;"2011";10839;11918
4112702;1;7;1;6;"2011";30199;11918
4112702;1;8;1;6;"2011";10437;11918
4112751;1;1;1;6;"2011";165871;8938
4112751;1;2;1;6;"2011";159199;8938
4112751;1;3;1;6;"2011";78781;8938
4112751;1;4;1;6;"2011";8987;8938
4112751;1;5;1;6;"2011";48408;8938
4112751;1;6;1;6;"2011";18558;8938
4112751;1;7;1;6;"2011";23023;8938
4112751;1;8;1;6;"2011";6672;8938
4112801;1;1;1;6;"2011";229615;10819
4112801;1;2;1;6;"2011";208397;10819
4112801;1;3;1;6;"2011";26142;10819
4112801;1;4;1;6;"2011";64422;10819
4112801;1;5;1;6;"2011";90872;10819
4112801;1;6;1;6;"2011";21223;10819
4112801;1;7;1;6;"2011";26960;10819
4112801;1;8;1;6;"2011";21217;10819
4112900;1;1;1;6;"2011";51781;3416
4112900;1;2;1;6;"2011";50647;3416
4112900;1;3;1;6;"2011";28169;3416
4112900;1;4;1;6;"2011";3256;3416
4112900;1;5;1;6;"2011";8384;3416
4112900;1;6;1;6;"2011";15158;3416
4112900;1;7;1;6;"2011";10838;3416
4112900;1;8;1;6;"2011";1134;3416
4112959;1;1;1;6;"2011";173495;7604
4112959;1;2;1;6;"2011";158722;7604
4112959;1;3;1;6;"2011";53893;7604
4112959;1;4;1;6;"2011";7505;7604
4112959;1;5;1;6;"2011";78125;7604
4112959;1;6;1;6;"2011";22816;7604
4112959;1;7;1;6;"2011";19199;7604
4112959;1;8;1;6;"2011";14773;7604
4113007;1;1;1;6;"2011";103079;6634
4113007;1;2;1;6;"2011";96368;6634
4113007;1;3;1;6;"2011";36575;6634
4113007;1;4;1;6;"2011";5452;6634
4113007;1;5;1;6;"2011";36750;6634
4113007;1;6;1;6;"2011";15538;6634
4113007;1;7;1;6;"2011";17591;6634
4113007;1;8;1;6;"2011";6712;6634
4113106;1;1;1;6;"2011";56926;4465
4113106;1;2;1;6;"2011";53909;4465
4113106;1;3;1;6;"2011";20185;4465
4113106;1;4;1;6;"2011";2343;4465
4113106;1;5;1;6;"2011";18527;4465
4113106;1;6;1;6;"2011";12749;4465
4113106;1;7;1;6;"2011";12855;4465
4113106;1;8;1;6;"2011";3017;4465
4113205;1;1;1;6;"2011";850535;45137
4113205;1;2;1;6;"2011";773549;45137
4113205;1;3;1;6;"2011";169565;45137
4113205;1;4;1;6;"2011";162182;45137
4113205;1;5;1;6;"2011";330582;45137
4113205;1;6;1;6;"2011";18843;45137
4113205;1;7;1;6;"2011";111220;45137
4113205;1;8;1;6;"2011";76986;45137
4113254;1;1;1;6;"2011";48834;6308
4113254;1;2;1;6;"2011";47090;6308
4113254;1;3;1;6;"2011";20486;6308
4113254;1;4;1;6;"2011";1515;6308
4113254;1;5;1;6;"2011";8387;6308
4113254;1;6;1;6;"2011";7742;6308
4113254;1;7;1;6;"2011";16702;6308
4113254;1;8;1;6;"2011";1743;6308
4113304;1;1;1;6;"2011";341210;30835
4113304;1;2;1;6;"2011";315027;30835
4113304;1;3;1;6;"2011";49847;30835
4113304;1;4;1;6;"2011";36511;30835
4113304;1;5;1;6;"2011";154723;30835
4113304;1;6;1;6;"2011";11066;30835
4113304;1;7;1;6;"2011";73947;30835
4113304;1;8;1;6;"2011";26183;30835
4113403;1;1;1;6;"2011";76389;4123
4113403;1;2;1;6;"2011";74318;4123
4113403;1;3;1;6;"2011";43640;4123
4113403;1;4;1;6;"2011";3974;4123
4113403;1;5;1;6;"2011";14265;4123
4113403;1;6;1;6;"2011";18528;4123
4113403;1;7;1;6;"2011";12439;4123
4113403;1;8;1;6;"2011";2071;4123
4113429;1;1;1;6;"2011";45637;3911
4113429;1;2;1;6;"2011";43835;3911
4113429;1;3;1;6;"2011";18050;3911
4113429;1;4;1;6;"2011";2193;3911
4113429;1;5;1;6;"2011";12065;3911
4113429;1;6;1;6;"2011";11669;3911
4113429;1;7;1;6;"2011";11526;3911
4113429;1;8;1;6;"2011";1803;3911
4113452;1;1;1;6;"2011";90213;5295
4113452;1;2;1;6;"2011";84880;5295
4113452;1;3;1;6;"2011";35822;5295
4113452;1;4;1;6;"2011";6028;5295
4113452;1;5;1;6;"2011";28116;5295
4113452;1;6;1;6;"2011";17037;5295
4113452;1;7;1;6;"2011";14913;5295
4113452;1;8;1;6;"2011";5333;5295
4113502;1;1;1;6;"2011";261667;21328
4113502;1;2;1;6;"2011";240950;21328
4113502;1;3;1;6;"2011";26437;21328
4113502;1;4;1;6;"2011";43045;21328
4113502;1;5;1;6;"2011";118760;21328
4113502;1;6;1;6;"2011";12269;21328
4113502;1;7;1;6;"2011";52708;21328
4113502;1;8;1;6;"2011";20717;21328
4113601;1;1;1;6;"2011";120291;4427
4113601;1;2;1;6;"2011";112295;4427
4113601;1;3;1;6;"2011";26608;4427
4113601;1;4;1;6;"2011";39545;4427
4113601;1;5;1;6;"2011";31895;4427
4113601;1;6;1;6;"2011";27172;4427
4113601;1;7;1;6;"2011";14248;4427
4113601;1;8;1;6;"2011";7996;4427
4113700;1;1;1;6;"2011";12534094;511279
4113700;1;2;1;6;"2011";10185178;511279
4113700;1;3;1;6;"2011";177418;511279
4113700;1;4;1;6;"2011";2297160;511279
4113700;1;5;1;6;"2011";6470043;511279
4113700;1;6;1;6;"2011";24515;511279
4113700;1;7;1;6;"2011";1240557;511279
4113700;1;8;1;6;"2011";2348916;511279
4113734;1;1;1;6;"2011";158931;7298
4113734;1;2;1;6;"2011";150198;7298
4113734;1;3;1;6;"2011";76422;7298
4113734;1;4;1;6;"2011";7183;7298
4113734;1;5;1;6;"2011";45290;7298
4113734;1;6;1;6;"2011";21777;7298
4113734;1;7;1;6;"2011";21303;7298
4113734;1;8;1;6;"2011";8733;7298
4113759;1;1;1;6;"2011";48763;5122
4113759;1;2;1;6;"2011";46804;5122
4113759;1;3;1;6;"2011";16392;5122
4113759;1;4;1;6;"2011";2294;5122
4113759;1;5;1;6;"2011";13330;5122
4113759;1;6;1;6;"2011";9520;5122
4113759;1;7;1;6;"2011";14787;5122
4113759;1;8;1;6;"2011";1959;5122
4113809;1;1;1;6;"2011";58546;4613
4113809;1;2;1;6;"2011";54657;4613
4113809;1;3;1;6;"2011";12541;4613
4113809;1;4;1;6;"2011";6270;4613
4113809;1;5;1;6;"2011";20548;4613
4113809;1;6;1;6;"2011";12692;4613
4113809;1;7;1;6;"2011";15299;4613
4113809;1;8;1;6;"2011";3889;4613
4113908;1;1;1;6;"2011";304565;13002
4113908;1;2;1;6;"2011";277134;13002
4113908;1;3;1;6;"2011";73428;13002
4113908;1;4;1;6;"2011";114609;13002
4113908;1;5;1;6;"2011";56202;13002
4113908;1;6;1;6;"2011";23424;13002
4113908;1;7;1;6;"2011";32894;13002
4113908;1;8;1;6;"2011";27431;13002
4114005;1;1;1;6;"2011";318752;13870
4114005;1;2;1;6;"2011";294432;13870
4114005;1;3;1;6;"2011";112386;13870
4114005;1;4;1;6;"2011";14311;13870
4114005;1;5;1;6;"2011";128877;13870
4114005;1;6;1;6;"2011";22981;13870
4114005;1;7;1;6;"2011";38857;13870
4114005;1;8;1;6;"2011";24320;13870
4114104;1;1;1;6;"2011";277615;20008
4114104;1;2;1;6;"2011";253539;20008
4114104;1;3;1;6;"2011";61333;20008
4114104;1;4;1;6;"2011";31765;20008
4114104;1;5;1;6;"2011";113385;20008
4114104;1;6;1;6;"2011";13875;20008
4114104;1;7;1;6;"2011";47055;20008
4114104;1;8;1;6;"2011";24077;20008
4114203;1;1;1;6;"2011";615088;32755
4114203;1;2;1;6;"2011";549095;32755
4114203;1;3;1;6;"2011";67405;32755
4114203;1;4;1;6;"2011";196353;32755
4114203;1;5;1;6;"2011";202371;32755
4114203;1;6;1;6;"2011";18778;32755
4114203;1;7;1;6;"2011";82967;32755
4114203;1;8;1;6;"2011";65992;32755
4114302;1;1;1;6;"2011";394242;22580
4114302;1;2;1;6;"2011";354325;22580
4114302;1;3;1;6;"2011";57906;22580
4114302;1;4;1;6;"2011";116401;22580
4114302;1;5;1;6;"2011";124437;22580
4114302;1;6;1;6;"2011";17460;22580
4114302;1;7;1;6;"2011";55582;22580
4114302;1;8;1;6;"2011";39917;22580
4114351;1;1;1;6;"2011";34405;3076
4114351;1;2;1;6;"2011";33082;3076
4114351;1;3;1;6;"2011";17535;3076
4114351;1;4;1;6;"2011";1138;3076
4114351;1;5;1;6;"2011";4964;3076
4114351;1;6;1;6;"2011";11185;3076
4114351;1;7;1;6;"2011";9445;3076
4114351;1;8;1;6;"2011";1323;3076
4114401;1;1;1;6;"2011";788548;16994
4114401;1;2;1;6;"2011";768225;16994
4114401;1;3;1;6;"2011";77227;16994
4114401;1;4;1;6;"2011";532103;16994
4114401;1;5;1;6;"2011";112828;16994
4114401;1;6;1;6;"2011";46402;16994
4114401;1;7;1;6;"2011";46067;16994
4114401;1;8;1;6;"2011";20322;16994
4114500;1;1;1;6;"2011";178898;13177
4114500;1;2;1;6;"2011";166287;13177
4114500;1;3;1;6;"2011";53564;13177
4114500;1;4;1;6;"2011";8617;13177
4114500;1;5;1;6;"2011";69319;13177
4114500;1;6;1;6;"2011";13577;13177
4114500;1;7;1;6;"2011";34787;13177
4114500;1;8;1;6;"2011";12611;13177
4114609;1;1;1;6;"2011";1149861;47266
4114609;1;2;1;6;"2011";1044163;47266
4114609;1;3;1;6;"2011";135820;47266
4114609;1;4;1;6;"2011";308011;47266
4114609;1;5;1;6;"2011";484451;47266
4114609;1;6;1;6;"2011";24327;47266
4114609;1;7;1;6;"2011";115882;47266
4114609;1;8;1;6;"2011";105699;47266
4114708;1;1;1;6;"2011";49510;5924
4114708;1;2;1;6;"2011";48019;5924
4114708;1;3;1;6;"2011";21397;5924
4114708;1;4;1;6;"2011";2217;5924
4114708;1;5;1;6;"2011";9803;5924
4114708;1;6;1;6;"2011";8358;5924
4114708;1;7;1;6;"2011";14601;5924
4114708;1;8;1;6;"2011";1491;5924
4114807;1;1;1;6;"2011";619480;32209
4114807;1;2;1;6;"2011";560064;32209
4114807;1;3;1;6;"2011";86800;32209
4114807;1;4;1;6;"2011";133921;32209
4114807;1;5;1;6;"2011";256565;32209
4114807;1;6;1;6;"2011";19233;32209
4114807;1;7;1;6;"2011";82779;32209
4114807;1;8;1;6;"2011";59416;32209
4114906;1;1;1;6;"2011";197762;8848
4114906;1;2;1;6;"2011";188246;8848
4114906;1;3;1;6;"2011";99707;8848
4114906;1;4;1;6;"2011";10946;8848
4114906;1;5;1;6;"2011";54460;8848
4114906;1;6;1;6;"2011";22351;8848
4114906;1;7;1;6;"2011";23133;8848
4114906;1;8;1;6;"2011";9517;8848
4115002;1;1;1;6;"2011";54223;6866
4115002;1;2;1;6;"2011";51285;6866
4115002;1;3;1;6;"2011";13100;6866
4115002;1;4;1;6;"2011";2469;6866
4115002;1;5;1;6;"2011";17965;6866
4115002;1;6;1;6;"2011";7897;6866
4115002;1;7;1;6;"2011";17750;6866
4115002;1;8;1;6;"2011";2938;6866
4115101;1;1;1;6;"2011";104172;10219
4115101;1;2;1;6;"2011";100077;10219
4115101;1;3;1;6;"2011";39898;10219
4115101;1;4;1;6;"2011";5660;10219
4115101;1;5;1;6;"2011";28320;10219
4115101;1;6;1;6;"2011";10194;10219
4115101;1;7;1;6;"2011";26198;10219
4115101;1;8;1;6;"2011";4095;10219
4115200;1;1;1;6;"2011";9861066;362329
4115200;1;2;1;6;"2011";8457227;362329
4115200;1;3;1;6;"2011";72012;362329
4115200;1;4;1;6;"2011";1912227;362329
4115200;1;5;1;6;"2011";5569867;362329
4115200;1;6;1;6;"2011";27216;362329
4115200;1;7;1;6;"2011";903121;362329
4115200;1;8;1;6;"2011";1403839;362329
4115309;1;1;1;6;"2011";123576;6288
4115309;1;2;1;6;"2011";114482;6288
4115309;1;3;1;6;"2011";47368;6288
4115309;1;4;1;6;"2011";12095;6288
4115309;1;5;1;6;"2011";38635;6288
4115309;1;6;1;6;"2011";19653;6288
4115309;1;7;1;6;"2011";16385;6288
4115309;1;8;1;6;"2011";9094;6288
4115358;1;1;1;6;"2011";180619;5669
4115358;1;2;1;6;"2011";167016;5669
4115358;1;3;1;6;"2011";68266;5669
4115358;1;4;1;6;"2011";21642;5669
4115358;1;5;1;6;"2011";59724;5669
4115358;1;6;1;6;"2011";31861;5669
4115358;1;7;1;6;"2011";17384;5669
4115358;1;8;1;6;"2011";13603;5669
4115408;1;1;1;6;"2011";178982;13919
4115408;1;2;1;6;"2011";166805;13919
4115408;1;3;1;6;"2011";58974;13919
4115408;1;4;1;6;"2011";14045;13919
4115408;1;5;1;6;"2011";59019;13919
4115408;1;6;1;6;"2011";12859;13919
4115408;1;7;1;6;"2011";34767;13919
4115408;1;8;1;6;"2011";12177;13919
4115457;1;1;1;6;"2011";38272;4929
4115457;1;2;1;6;"2011";36904;4929
4115457;1;3;1;6;"2011";15532;4929
4115457;1;4;1;6;"2011";1502;4929
4115457;1;5;1;6;"2011";6666;4929
4115457;1;6;1;6;"2011";7765;4929
4115457;1;7;1;6;"2011";13204;4929
4115457;1;8;1;6;"2011";1368;4929
4115507;1;1;1;6;"2011";42596;4603
4115507;1;2;1;6;"2011";41067;4603
4115507;1;3;1;6;"2011";14451;4603
4115507;1;4;1;6;"2011";3406;4603
4115507;1;5;1;6;"2011";10470;4603
4115507;1;6;1;6;"2011";9254;4603
4115507;1;7;1;6;"2011";12739;4603
4115507;1;8;1;6;"2011";1529;4603
4115606;1;1;1;6;"2011";317368;16212
4115606;1;2;1;6;"2011";285869;16212
4115606;1;3;1;6;"2011";62226;16212
4115606;1;4;1;6;"2011";77669;16212
4115606;1;5;1;6;"2011";107336;16212
4115606;1;6;1;6;"2011";19576;16212
4115606;1;7;1;6;"2011";38638;16212
4115606;1;8;1;6;"2011";31499;16212
4115705;1;1;1;6;"2011";366245;29831
4115705;1;2;1;6;"2011";343015;29831
4115705;1;3;1;6;"2011";511;29831
4115705;1;4;1;6;"2011";40651;29831
4115705;1;5;1;6;"2011";219680;29831
4115705;1;6;1;6;"2011";12277;29831
4115705;1;7;1;6;"2011";82174;29831
4115705;1;8;1;6;"2011";23230;29831
4115739;1;1;1;6;"2011";36584;3766
4115739;1;2;1;6;"2011";35677;3766
4115739;1;3;1;6;"2011";17392;3766
4115739;1;4;1;6;"2011";1688;3766
4115739;1;5;1;6;"2011";5336;3766
4115739;1;6;1;6;"2011";9714;3766
4115739;1;7;1;6;"2011";11262;3766
4115739;1;8;1;6;"2011";906;3766
4115754;1;1;1;6;"2011";165887;8715
4115754;1;2;1;6;"2011";148516;8715
4115754;1;3;1;6;"2011";37956;8715
4115754;1;4;1;6;"2011";35408;8715
4115754;1;5;1;6;"2011";53145;8715
4115754;1;6;1;6;"2011";19035;8715
4115754;1;7;1;6;"2011";22008;8715
4115754;1;8;1;6;"2011";17372;8715
4115804;1;1;1;6;"2011";916392;42124
4115804;1;2;1;6;"2011";808837;42124
4115804;1;3;1;6;"2011";63768;42124
4115804;1;4;1;6;"2011";190174;42124
4115804;1;5;1;6;"2011";453599;42124
4115804;1;6;1;6;"2011";21755;42124
4115804;1;7;1;6;"2011";101295;42124
4115804;1;8;1;6;"2011";107555;42124
4115853;1;1;1;6;"2011";97244;5080
4115853;1;2;1;6;"2011";89045;5080
4115853;1;3;1;6;"2011";34280;5080
4115853;1;4;1;6;"2011";9962;5080
4115853;1;5;1;6;"2011";29379;5080
4115853;1;6;1;6;"2011";19143;5080
4115853;1;7;1;6;"2011";15424;5080
4115853;1;8;1;6;"2011";8199;5080
