city_code;city;code_region;region;variable_code;variable;group_code;standard;area;production;slaughter;gpv;cattle;production2
4123808;Santa Izabel do Oeste;8403;Francisco Beltrão;2043;BETERRABA;B;TON;2;40;;47808,8;;
4123824;Santa Lúcia;4808;Cascavel;2043;BETERRABA;B;TON;1;23;;27490,06;;
4123857;Santa Maria do Oeste;9608;Pitanga;2043;BETERRABA;B;TON;2,5;15;;17928,3;;
4123907;Santa Mariana;6407;Cornélio Procópio;2043;BETERRABA;B;TON;1;5;;5976,1;;
4123956;Santa Mônica;8402;Paranavaí;2043;BETERRABA;B;TON;0,2;0,3;;358,57;;
4124004;Santana do Itararé;1803;Jacarezinho;2043;BETERRABA;B;TON;3;45;;53784,9;;
4124020;Santa Tereza do Oeste;4808;Cascavel;2043;BETERRABA;B;TON;2;42;;50199,24;;
4124053;Santa Terezinha de Itaipu;4808;Cascavel;2043;BETERRABA;B;TON;2;50;;59761;;
4124103;Santo Antônio da Platina;1803;Jacarezinho;2043;BETERRABA;B;TON;5;150;;179283;;
4124202;Santo Antônio do Caiuá;8402;Paranavaí;2043;BETERRABA;B;TON;0,1;0,1;;119,52;;
4124301;Santo Antônio do Paraíso;6407;Cornélio Procópio;2043;BETERRABA;B;TON;6;120;;143426,4;;
4124400;Santo Antônio do Sudoeste;8403;Francisco Beltrão;2043;BETERRABA;B;TON;1;18;;21513,96;;
4124608;São Carlos do Ivaí;8402;Paranavaí;2043;BETERRABA;B;TON;0,1;0,2;;239,04;;
4124806;São João;8501;Pato Branco;2043;BETERRABA;B;TON;1;5;;5976,1;;
4124905;São João do Caiuá;8402;Paranavaí;2043;BETERRABA;B;TON;0,2;0,2;;239,04;;
4125001;São João do Ivaí;1506;Ivaiporã;2043;BETERRABA;B;TON;0,2;4;;4780,88;;
4125100;São João do Triunfo;9905;Ponta Grossa;2043;BETERRABA;B;TON;2,5;50;;59761;;
4125209;São Jorge d'Oeste;7207;Dois Vizinhos;2043;BETERRABA;B;TON;1;25;;29880,5;;
4125308;São Jorge do Ivaí;5200;Maringá;2043;BETERRABA;B;TON;0,1;2,3;;2749,01;;
4125407;São José da Boa Vista;1803;Jacarezinho;2043;BETERRABA;B;TON;5;130;;155378,6;;
4125456;São José das Palmeiras;7700;Toledo;2043;BETERRABA;B;TON;0,5;8;;9561,76;;
4125506;São José dos Pinhais;6902;Curitiba;2043;BETERRABA;B;TON;1250;36200;;43266962,94;;
4125555;São Manoel do Paraná;5508;Cianorte;2043;BETERRABA;B;TON;0,2;0,5;;597,61;;
4125605;São Mateus do Sul;8203;União da Vitória;2043;BETERRABA;B;TON;60;600;;717131,98;;
4125704;São Miguel do Iguaçu;4808;Cascavel;2043;BETERRABA;B;TON;6;140;;167330,8;;
4125902;São Pedro do Paraná;8402;Paranavaí;2043;BETERRABA;B;TON;0,1;0,1;;119,52;;
4126207;Sapopema;6407;Cornélio Procópio;2043;BETERRABA;B;TON;0,4;8;;9561,76;;
4126256;Sarandi;5200;Maringá;2043;BETERRABA;B;TON;10;200;;239043,99;;
4126272;Saudade do Iguaçu;8501;Pato Branco;2043;BETERRABA;B;TON;0,1;0,6;;717,13;;
4126355;Serranópolis do Iguaçu;4808;Cascavel;2043;BETERRABA;B;TON;1;22;;26294,84;;
4126504;Sertanópolis;3700;Londrina;2043;BETERRABA;B;TON;11;190;;227091,79;;
4126652;Sulina;8501;Pato Branco;2043;BETERRABA;B;TON;0,1;2;;2390,44;;
4126678;Tamarana;3700;Londrina;2043;BETERRABA;B;TON;6;96;;114741,12;;
4126702;Tamboara;8402;Paranavaí;2043;BETERRABA;B;TON;0,2;0,2;;239,04;;
4127007;Teixeira Soares;706;Irati;2043;BETERRABA;B;TON;2;40;;47808,8;;
4127106;Telêmaco Borba;9905;Ponta Grossa;2043;BETERRABA;B;TON;1;9;;10756,98;;
4127205;Terra Boa;4303;Campo Mourão;2043;BETERRABA;B;TON;3;36;;43027,92;;
4127304;Terra Rica;8402;Paranavaí;2043;BETERRABA;B;TON;0,2;0,4;;478,09;;
4127403;Terra Roxa;7700;Toledo;2043;BETERRABA;B;TON;0,5;8;;9561,76;;
4127502;Tibagi;9905;Ponta Grossa;2043;BETERRABA;B;TON;1;7,2;;8605,58;;
4127601;Tijucas do Sul;6902;Curitiba;2043;BETERRABA;B;TON;30;450;;537848,99;;
4127700;Toledo;7700;Toledo;2043;BETERRABA;B;TON;8;160;;191235,2;;
4127809;Tomazina;1803;Jacarezinho;2043;BETERRABA;B;TON;10;200;;239043,99;;
4127858;Três Barras do Paraná;4808;Cascavel;2043;BETERRABA;B;TON;1;22;;26294,84;;
4127882;Tunas do Paraná;6902;Curitiba;2043;BETERRABA;B;TON;0,5;10;;11952,2;;
4127965;Turvo;9401;Guarapuava;2043;BETERRABA;B;TON;0,5;6;;7171,32;;
4128005;Ubiratã;4303;Campo Mourão;2043;BETERRABA;B;TON;0,1;5;;5976,1;;
4128104;Umuarama;8104;Umuarama;2043;BETERRABA;B;TON;3;45;;53784,9;;
4128203;União da Vitória;8203;União da Vitória;2043;BETERRABA;B;TON;8;60;;71713,2;;
4128500;Wenceslau Braz;1803;Jacarezinho;2043;BETERRABA;B;TON;5;175;;209163,49;;
4128559;Vera Cruz do Oeste;4808;Cascavel;2043;BETERRABA;B;TON;12;270;;322709,39;;
4128609;Verê;8403;Francisco Beltrão;2043;BETERRABA;B;TON;1;23;;27490,06;;
4128625;Alto Paraíso;8104;Umuarama;2043;BETERRABA;B;TON;0,1;2;;2390,44;;
4128658;Virmond;3304;Laranjeiras do Sul;2043;BETERRABA;B;TON;0,5;3;;3585,66;;
4128807;Xambrê;8104;Umuarama;2043;BETERRABA;B;TON;0,2;4;;4780,88;;
4100202;Adrianópolis;6902;Curitiba;2041;BROCOLOS;B;TON;3;80;;203200;;
4100301;Agudos do Sul;6902;Curitiba;2041;BROCOLOS;B;TON;12;200;;508000;;
4100400;Almirante Tamandaré;6902;Curitiba;2041;BROCOLOS;B;TON;43;946;;2402840;;
4100608;Alto Paraná;8402;Paranavaí;2041;BROCOLOS;B;TON;1;1;;2540;;
4100806;Alvorada do Sul;3700;Londrina;2041;BROCOLOS;B;TON;0,5;9;;22860;;
4101051;Anahy;4808;Cascavel;2041;BROCOLOS;B;TON;0,2;1,5;;3810;;
4101200;Antonina;8204;Paranaguá;2041;BROCOLOS;B;TON;2;40;;101600;;
4101309;Antônio Olinto;8203;União da Vitória;2041;BROCOLOS;B;TON;15;120;;304800;;
4101408;Apucarana;1408;Apucarana;2041;BROCOLOS;B;TON;6;93;;236220;;
4101507;Arapongas;1408;Apucarana;2041;BROCOLOS;B;TON;4;72;;182880;;
4101606;Arapoti;9905;Ponta Grossa;2041;BROCOLOS;B;TON;2;40;;101600;;
4101705;Araruna;4303;Campo Mourão;2041;BROCOLOS;B;TON;2;35;;88900;;
4101804;Araucária;6902;Curitiba;2041;BROCOLOS;B;TON;250;4950;;12573000;;
4101853;Ariranha do Ivaí;1506;Ivaiporã;2041;BROCOLOS;B;TON;1;50;;127000;;
4102000;Assis Chateaubriand;7700;Toledo;2041;BROCOLOS;B;TON;3;27;;68580;;
4102109;Astorga;5200;Maringá;2041;BROCOLOS;B;TON;1;19;;48260;;
4102208;Atalaia;5200;Maringá;2041;BROCOLOS;B;TON;0,1;2;;5080;;
4102307;Balsa Nova;6902;Curitiba;2041;BROCOLOS;B;TON;4;92;;233680;;
4102505;Barbosa Ferraz;4303;Campo Mourão;2041;BROCOLOS;B;TON;0,5;5;;12700;;
4102604;Barracão;8403;Francisco Beltrão;2041;BROCOLOS;B;TON;2;25;;63500;;
4102802;Bela Vista do Paraíso;3700;Londrina;2041;BROCOLOS;B;TON;3;60;;152400;;
4102901;Bituruna;8203;União da Vitória;2041;BROCOLOS;B;TON;4;20;;50800;;
4103040;Boa Ventura de São Roque;9608;Pitanga;2041;BROCOLOS;B;TON;3;12;;30480;;
4103057;Boa Vista da Aparecida;4808;Cascavel;2041;BROCOLOS;B;TON;0,3;2;;5080;;
4103107;Bocaiúva do Sul;6902;Curitiba;2041;BROCOLOS;B;TON;35;630;;1600200;;
4103156;Bom Jesus do Sul;8403;Francisco Beltrão;2041;BROCOLOS;B;TON;1;15;;38100;;
4103222;Bom Sucesso do Sul;8501;Pato Branco;2041;BROCOLOS;B;TON;0,4;6;;15240;;
4103305;Borrazópolis;1506;Ivaiporã;2041;BROCOLOS;B;TON;0,2;2;;5080;;
4103354;Braganey;4808;Cascavel;2041;BROCOLOS;B;TON;5;60;;152400;;
4103453;Cafelândia;4808;Cascavel;2041;BROCOLOS;B;TON;1;7;;17780;;
4103503;Califórnia;1408;Apucarana;2041;BROCOLOS;B;TON;3;39;;99060;;
4103701;Cambé;3700;Londrina;2041;BROCOLOS;B;TON;1;20;;50800;;
4103800;Cambira;1408;Apucarana;2041;BROCOLOS;B;TON;5;60;;152400;;
4103909;Campina da Lagoa;4303;Campo Mourão;2041;BROCOLOS;B;TON;0,1;1,5;;3810;;
4104006;Campina Grande do Sul;6902;Curitiba;2041;BROCOLOS;B;TON;7;140;;355600;;
4104055;Campo Bonito;4808;Cascavel;2041;BROCOLOS;B;TON;0,8;6;;15240;;
4104105;Campo do Tenente;6902;Curitiba;2041;BROCOLOS;B;TON;2;28;;71120;;
4104204;Campo Largo;6902;Curitiba;2041;BROCOLOS;B;TON;35;770;;1955800;;
4104253;Campo Magro;6902;Curitiba;2041;BROCOLOS;B;TON;60;1320;;3352800;;
4104303;Campo Mourão;4303;Campo Mourão;2041;BROCOLOS;B;TON;50;100;;254000;;
4104402;Cândido de Abreu;9608;Pitanga;2041;BROCOLOS;B;TON;1;10;;25400;;
4104428;Candói;9401;Guarapuava;2041;BROCOLOS;B;TON;0,5;7;;17780;;
4104451;Cantagalo;9401;Guarapuava;2041;BROCOLOS;B;TON;0,3;2;;5080;;
4104659;Carambeí;9905;Ponta Grossa;2041;BROCOLOS;B;TON;15;180;;457200;;
4104709;Carlópolis;1803;Jacarezinho;2041;BROCOLOS;B;TON;2;40;;101600;;
4104808;Cascavel;4808;Cascavel;2041;BROCOLOS;B;TON;22;166;;421640;;
4104907;Castro;9905;Ponta Grossa;2041;BROCOLOS;B;TON;0,5;10;;25400;;
4105003;Catanduvas;4808;Cascavel;2041;BROCOLOS;B;TON;1,5;11,5;;29210;;
4105102;Centenário do Sul;3700;Londrina;2041;BROCOLOS;B;TON;0,1;2;;5080;;
4105201;Cerro Azul;6902;Curitiba;2041;BROCOLOS;B;TON;8;120;;304800;;
4105300;Céu Azul;4808;Cascavel;2041;BROCOLOS;B;TON;2;12;;30480;;
4105508;Cianorte;5508;Cianorte;2041;BROCOLOS;B;TON;1;12;;30480;;
4105706;Clevelândia;8501;Pato Branco;2041;BROCOLOS;B;TON;1;10;;25400;;
4105805;Colombo;6902;Curitiba;2041;BROCOLOS;B;TON;655;18340;;46583600;;
4106100;Conselheiro Mairinck;1803;Jacarezinho;2041;BROCOLOS;B;TON;1;13;;33020;;
4106209;Contenda;6902;Curitiba;2041;BROCOLOS;B;TON;40;792;;2011680;;
4106308;Corbélia;4808;Cascavel;2041;BROCOLOS;B;TON;2;16;;40640;;
4106456;Coronel Domingos Soares;8501;Pato Branco;2041;BROCOLOS;B;TON;1;10;;25400;;
4106506;Coronel Vivida;8501;Pato Branco;2041;BROCOLOS;B;TON;7;50;;127000;;
4106555;Corumbataí do Sul;4303;Campo Mourão;2041;BROCOLOS;B;TON;0,1;2;;5080;;
4106803;Cruz Machado;8203;União da Vitória;2041;BROCOLOS;B;TON;8;50;;127000;;
4106902;Curitiba;6902;Curitiba;2041;BROCOLOS;B;TON;12;240;;609600;;
4107009;Curiúva;1803;Jacarezinho;2041;BROCOLOS;B;TON;2;30;;76200;;
4107108;Diamante do Norte;8402;Paranavaí;2041;BROCOLOS;B;TON;0,1;0,3;;762;;
4107157;Diamante D'Oeste;4808;Cascavel;2041;BROCOLOS;B;TON;1;8;;20320;;
4107306;Doutor Camargo;5200;Maringá;2041;BROCOLOS;B;TON;0,5;8;;20320;;
4107504;Engenheiro Beltrão;4303;Campo Mourão;2041;BROCOLOS;B;TON;1;8;;20320;;
4107603;Faxinal;1506;Ivaiporã;2041;BROCOLOS;B;TON;0,5;6;;15240;;
4107652;Fazenda Rio Grande;6902;Curitiba;2041;BROCOLOS;B;TON;20;400;;1016000;;
4107702;Fênix;4303;Campo Mourão;2041;BROCOLOS;B;TON;0,2;3,5;;8890;;
4107736;Fernandes Pinheiro;706;Irati;2041;BROCOLOS;B;TON;0,3;6;;15240;;
4107751;Figueira;1803;Jacarezinho;2041;BROCOLOS;B;TON;2;15;;38100;;
4107801;Floraí;5200;Maringá;2041;BROCOLOS;B;TON;0,5;10;;25400;;
4107900;Floresta;5200;Maringá;2041;BROCOLOS;B;TON;0,4;6;;15240;;
4108007;Florestópolis;3700;Londrina;2041;BROCOLOS;B;TON;1,5;30;;76200;;
4108304;Foz do Iguaçu;4808;Cascavel;2041;BROCOLOS;B;TON;8;60;;152400;;
4108320;Francisco Alves;8104;Umuarama;2041;BROCOLOS;B;TON;0,2;4;;10160;;
4108403;Francisco Beltrão;8403;Francisco Beltrão;2041;BROCOLOS;B;TON;5;125;;317500;;
4108452;Foz do Jordão;9401;Guarapuava;2041;BROCOLOS;B;TON;0,2;3;;7620;;
4108502;General Carneiro;8203;União da Vitória;2041;BROCOLOS;B;TON;1;8;;20320;;
4108601;Goioerê;4303;Campo Mourão;2041;BROCOLOS;B;TON;5;50;;127000;;
4108650;Goioxim;9401;Guarapuava;2041;BROCOLOS;B;TON;0,3;4;;10160;;
4108809;Guaíra;7700;Toledo;2041;BROCOLOS;B;TON;2;20;;50800;;
4108957;Guamiranga;706;Irati;2041;BROCOLOS;B;TON;0,01;0,05;;127;;
4109005;Guapirama;1803;Jacarezinho;2041;BROCOLOS;B;TON;2;30;;76200;;
4109104;Guaporema;5508;Cianorte;2041;BROCOLOS;B;TON;;0,2;;508;;
4109203;Guaraci;3700;Londrina;2041;BROCOLOS;B;TON;0,5;14;;35560;;
4109302;Guaraniaçu;3304;Laranjeiras do Sul;2041;BROCOLOS;B;TON;0,5;2;;5080;;
4109401;Guarapuava;9401;Guarapuava;2041;BROCOLOS;B;TON;9;150;;381000;;
4109658;Honório Serpa;8501;Pato Branco;2041;BROCOLOS;B;TON;0,1;1;;2540;;
4109708;Ibaiti;1803;Jacarezinho;2041;BROCOLOS;B;TON;3;30;;76200;;
4109757;Ibema;4808;Cascavel;2041;BROCOLOS;B;TON;1,5;9;;22860;;
4109807;Ibiporã;3700;Londrina;2041;BROCOLOS;B;TON;3,2;80;;203200;;
4110003;Iguaraçu;5200;Maringá;2041;BROCOLOS;B;TON;0,5;9;;22860;;
4110052;Iguatu;4808;Cascavel;2041;BROCOLOS;B;TON;2;15;;38100;;
4110078;Imbaú;9905;Ponta Grossa;2041;BROCOLOS;B;TON;3;24;;60960;;
4110102;Imbituva;706;Irati;2041;BROCOLOS;B;TON;4;72;;182880;;
4110201;Inácio Martins;706;Irati;2041;BROCOLOS;B;TON;2;60;;152400;;
4110300;Inajá;8402;Paranavaí;2041;BROCOLOS;B;TON;0,5;1,3;;3302;;
4110409;Indianópolis;5508;Cianorte;2041;BROCOLOS;B;TON;0,3;0,6;;1524;;
4110508;Ipiranga;9905;Ponta Grossa;2041;BROCOLOS;B;TON;1;20;;50800;;
4110656;Iracema do Oeste;7700;Toledo;2041;BROCOLOS;B;TON;0,5;8;;20320;;
4110706;Irati;706;Irati;2041;BROCOLOS;B;TON;20;400;;1016000;;
4110805;Iretama;4303;Campo Mourão;2041;BROCOLOS;B;TON;2;20;;50800;;
4111100;Itambé;5200;Maringá;2041;BROCOLOS;B;TON;0,1;1,9;;4826;;
4111209;Itapejara d'Oeste;8501;Pato Branco;2041;BROCOLOS;B;TON;2;40;;101600;;
4111258;Itaperuçu;6902;Curitiba;2041;BROCOLOS;B;TON;8;144;;365760;;
4111407;Ivaí;9905;Ponta Grossa;2041;BROCOLOS;B;TON;1,7;43;;109220;;
4111506;Ivaiporã;1506;Ivaiporã;2041;BROCOLOS;B;TON;0,5;5;;12700;;
4111803;Jacarezinho;1803;Jacarezinho;2041;BROCOLOS;B;TON;1;28;;71120;;
4112009;Jaguariaíva;9905;Ponta Grossa;2041;BROCOLOS;B;TON;0,5;11;;27940;;
4112207;Janiópolis;4303;Campo Mourão;2041;BROCOLOS;B;TON;0,6;15;;38100;;
4112306;Japira;1803;Jacarezinho;2041;BROCOLOS;B;TON;3;20;;50800;;
4112405;Japurá;5508;Cianorte;2041;BROCOLOS;B;TON;1;17;;43180;;
4112801;Joaquim Távora;1803;Jacarezinho;2041;BROCOLOS;B;TON;1;12;;30480;;
4112900;Jundiaí do Sul;1803;Jacarezinho;2041;BROCOLOS;B;TON;0,5;5;;12700;;
4113106;Kaloré;1408;Apucarana;2041;BROCOLOS;B;TON;0,2;3;;7620;;
4113205;Lapa;6902;Curitiba;2041;BROCOLOS;B;TON;30;600;;1524000;;
4113304;Laranjeiras do Sul;3304;Laranjeiras do Sul;2041;BROCOLOS;B;TON;3;30;;76200;;
4113403;Leópolis;6407;Cornélio Procópio;2041;BROCOLOS;B;TON;0,5;6;;15240;;
4113452;Lindoeste;4808;Cascavel;2041;BROCOLOS;B;TON;0,5;4;;10160;;
4113502;Loanda;8402;Paranavaí;2041;BROCOLOS;B;TON;0,3;0,5;;1270;;
4113700;Londrina;3700;Londrina;2041;BROCOLOS;B;TON;22;363;;922020;;
4113759;Lunardelli;1506;Ivaiporã;2041;BROCOLOS;B;TON;0,2;10;;25400;;
4113809;Lupionópolis;3700;Londrina;2041;BROCOLOS;B;TON;1;20;;50800;;
4113908;Mallet;706;Irati;2041;BROCOLOS;B;TON;1;20;;50800;;
4114104;Mandaguaçu;5200;Maringá;2041;BROCOLOS;B;TON;3;36;;91440;;
4114203;Mandaguari;5200;Maringá;2041;BROCOLOS;B;TON;30;460;;1168400;;
4114302;Mandirituba;6902;Curitiba;2041;BROCOLOS;B;TON;25;500;;1270000;;
4114401;Mangueirinha;8501;Pato Branco;2041;BROCOLOS;B;TON;1,5;12;;30480;;
4114500;Manoel Ribas;9608;Pitanga;2041;BROCOLOS;B;TON;0,4;5;;12700;;
4114609;Marechal Cândido Rondon;7700;Toledo;2041;BROCOLOS;B;TON;6;72;;182880;;
4114807;Marialva;5200;Maringá;2041;BROCOLOS;B;TON;15;225;;571500;;
4115200;Maringá;5200;Maringá;2041;BROCOLOS;B;TON;4;60;;152400;;
4115457;Marquinho;3304;Laranjeiras do Sul;2041;BROCOLOS;B;TON;0,1;0,1;;254;;
4115606;Matelândia;4808;Cascavel;2041;BROCOLOS;B;TON;6;57;;144780;;
4115754;Mauá da Serra;1408;Apucarana;2041;BROCOLOS;B;TON;5;80;;203200;;
4115804;Medianeira;4808;Cascavel;2041;BROCOLOS;B;TON;2;18;;45720;;
4115903;Mirador;8402;Paranavaí;2041;BROCOLOS;B;TON;0,2;0,2;;508;;
4116000;Miraselva;3700;Londrina;2041;BROCOLOS;B;TON;0,8;11;;27940;;
4116059;Missal;4808;Cascavel;2041;BROCOLOS;B;TON;4;32;;81280;;
4116208;Morretes;8204;Paranaguá;2041;BROCOLOS;B;TON;2;24;;60960;;
4116604;Nova América da Colina;6407;Cornélio Procópio;2041;BROCOLOS;B;TON;0,5;10;;25400;;
4116703;Nova Aurora;4808;Cascavel;2041;BROCOLOS;B;TON;1;9;;22860;;
4116901;Nova Esperança;5200;Maringá;2041;BROCOLOS;B;TON;0,7;14;;35560;;
4117057;Nova Laranjeiras;3304;Laranjeiras do Sul;2041;BROCOLOS;B;TON;0,2;0,4;;1016;;
4117107;Nova Londrina;8402;Paranavaí;2041;BROCOLOS;B;TON;0,2;0,3;;762;;
4117206;Nova Olímpia;8104;Umuarama;2041;BROCOLOS;B;TON;0,1;1;;2540;;
4117305;Ortigueira;9905;Ponta Grossa;2041;BROCOLOS;B;TON;2;8;;20320;;
4117503;Paiçandu;5200;Maringá;2041;BROCOLOS;B;TON;8;125;;317500;;
4117602;Palmas;8501;Pato Branco;2041;BROCOLOS;B;TON;2;20;;50800;;
4117701;Palmeira;9905;Ponta Grossa;2041;BROCOLOS;B;TON;3;74;;187960;;
4117800;Palmital;9608;Pitanga;2041;BROCOLOS;B;TON;0,3;4;;10160;;
4118204;Paranaguá;8204;Paranaguá;2041;BROCOLOS;B;TON;2;24;;60960;;
4118501;Pato Branco;8501;Pato Branco;2041;BROCOLOS;B;TON;1,5;20;;50800;;
4118600;Paula Freitas;8203;União da Vitória;2041;BROCOLOS;B;TON;3;12;;30480;;
4118709;Paulo Frontin;8203;União da Vitória;2041;BROCOLOS;B;TON;5;15;;38100;;
4118857;Perobal;8104;Umuarama;2041;BROCOLOS;B;TON;2;40;;101600;;
4119202;Pinhalão;1803;Jacarezinho;2041;BROCOLOS;B;TON;2;20;;50800;;
4119301;Pinhão;9401;Guarapuava;2041;BROCOLOS;B;TON;0,8;6;;15240;;
4119509;Piraquara;6902;Curitiba;2041;BROCOLOS;B;TON;1;26;;66040;;
4119608;Pitanga;9608;Pitanga;2041;BROCOLOS;B;TON;0,5;4;;10160;;
4119707;Planaltina do Paraná;8402;Paranavaí;2041;BROCOLOS;B;TON;0,2;0,5;;1270;;
4119806;Planalto;8403;Francisco Beltrão;2041;BROCOLOS;B;TON;1;13;;33020;;
4119905;Ponta Grossa;9905;Ponta Grossa;2041;BROCOLOS;B;TON;25;450;;1143000;;
4120002;Porecatu;3700;Londrina;2041;BROCOLOS;B;TON;0,7;8;;20320;;
4120200;Porto Rico;8402;Paranavaí;2041;BROCOLOS;B;TON;0,1;0,1;;254;;
4120309;Porto Vitória;8203;União da Vitória;2041;BROCOLOS;B;TON;3;15;;38100;;
4120606;Prudentópolis;9401;Guarapuava;2041;BROCOLOS;B;TON;2;17;;43180;;
4120705;Quatiguá;1803;Jacarezinho;2041;BROCOLOS;B;TON;2;15;;38100;;
4120804;Quatro Barras;6902;Curitiba;2041;BROCOLOS;B;TON;3;60;;152400;;
4120853;Quatro Pontes;7700;Toledo;2041;BROCOLOS;B;TON;0,5;9;;22860;;
4120903;Quedas do Iguaçu;3304;Laranjeiras do Sul;2041;BROCOLOS;B;TON;1;4;;10160;;
4121000;Querência do Norte;8402;Paranavaí;2041;BROCOLOS;B;TON;0,5;1;;2540;;
4121208;Quitandinha;6902;Curitiba;2041;BROCOLOS;B;TON;8;120;;304800;;
4121257;Ramilândia;4808;Cascavel;2041;BROCOLOS;B;TON;4;30;;76200;;
4121406;Realeza;8403;Francisco Beltrão;2041;BROCOLOS;B;TON;1;18;;45720;;
4121505;Rebouças;706;Irati;2041;BROCOLOS;B;TON;3;39;;99060;;
4121752;Reserva do Iguaçu;9401;Guarapuava;2041;BROCOLOS;B;TON;0,4;4;;10160;;
4121802;Ribeirão Claro;1803;Jacarezinho;2041;BROCOLOS;B;TON;2;44;;111760;;
4122008;Rio Azul;706;Irati;2041;BROCOLOS;B;TON;8;80;;203200;;
4122156;Rio Bonito do Iguaçu;3304;Laranjeiras do Sul;2041;BROCOLOS;B;TON;0,5;5;;12700;;
4122206;Rio Branco do Sul;6902;Curitiba;2041;BROCOLOS;B;TON;50;1150;;2921000;;
4122305;Rio Negro;6902;Curitiba;2041;BROCOLOS;B;TON;5;60;;152400;;
4122404;Rolândia;3700;Londrina;2041;BROCOLOS;B;TON;0,2;4;;10160;;
4122503;Roncador;4303;Campo Mourão;2041;BROCOLOS;B;TON;0,4;6;;15240;;
4122909;Salto do Itararé;1803;Jacarezinho;2041;BROCOLOS;B;TON;1;8;;20320;;
4123006;Salto do Lontra;7207;Dois Vizinhos;2041;BROCOLOS;B;TON;2;26;;66040;;
4123709;Santa Isabel do Ivaí;8402;Paranavaí;2041;BROCOLOS;B;TON;0,2;0,7;;1778;;
4123824;Santa Lúcia;4808;Cascavel;2041;BROCOLOS;B;TON;0,5;4;;10160;;
4123907;Santa Mariana;6407;Cornélio Procópio;2041;BROCOLOS;B;TON;2;12;;30480;;
4123956;Santa Mônica;8402;Paranavaí;2041;BROCOLOS;B;TON;0,3;0,4;;1016;;
4124004;Santana do Itararé;1803;Jacarezinho;2041;BROCOLOS;B;TON;1;18;;45720;;
4124020;Santa Tereza do Oeste;4808;Cascavel;2041;BROCOLOS;B;TON;2;16;;40640;;
4124053;Santa Terezinha de Itaipu;4808;Cascavel;2041;BROCOLOS;B;TON;3;21;;53340;;
4124103;Santo Antônio da Platina;1803;Jacarezinho;2041;BROCOLOS;B;TON;2;30;;76200;;
4124707;São Jerônimo da Serra;6407;Cornélio Procópio;2041;BROCOLOS;B;TON;6;120;;304800;;
4124806;São João;8501;Pato Branco;2041;BROCOLOS;B;TON;1,6;9;;22860;;
4125100;São João do Triunfo;9905;Ponta Grossa;2041;BROCOLOS;B;TON;3;75;;190500;;
4125407;São José da Boa Vista;1803;Jacarezinho;2041;BROCOLOS;B;TON;1;10;;25400;;
4125456;São José das Palmeiras;7700;Toledo;2041;BROCOLOS;B;TON;1;14;;35560;;
4125506;São José dos Pinhais;6902;Curitiba;2041;BROCOLOS;B;TON;700;17450;;44323000;;
4125605;São Mateus do Sul;8203;União da Vitória;2041;BROCOLOS;B;TON;10;50;;127000;;
4125704;São Miguel do Iguaçu;4808;Cascavel;2041;BROCOLOS;B;TON;4;28;;71120;;
4126108;São Tomé;5508;Cianorte;2041;BROCOLOS;B;TON;0,5;10;;25400;;
4126207;Sapopema;6407;Cornélio Procópio;2041;BROCOLOS;B;TON;0,1;1,2;;3048;;
4126256;Sarandi;5200;Maringá;2041;BROCOLOS;B;TON;5;75;;190500;;
4126272;Saudade do Iguaçu;8501;Pato Branco;2041;BROCOLOS;B;TON;0,2;2;;5080;;
4126405;Sertaneja;6407;Cornélio Procópio;2041;BROCOLOS;B;TON;2,5;18,8;;47752;;
4126504;Sertanópolis;3700;Londrina;2041;BROCOLOS;B;TON;5;90;;228600;;
4126652;Sulina;8501;Pato Branco;2041;BROCOLOS;B;TON;0,1;2;;5080;;
4126678;Tamarana;3700;Londrina;2041;BROCOLOS;B;TON;110;2860;;7264400;;
4127007;Teixeira Soares;706;Irati;2041;BROCOLOS;B;TON;3,5;49,5;;125730;;
4127205;Terra Boa;4303;Campo Mourão;2041;BROCOLOS;B;TON;0,5;7,5;;19050;;
4127304;Terra Rica;8402;Paranavaí;2041;BROCOLOS;B;TON;0,2;0,4;;1016;;
4127403;Terra Roxa;7700;Toledo;2041;BROCOLOS;B;TON;1,5;20;;50800;;
4127601;Tijucas do Sul;6902;Curitiba;2041;BROCOLOS;B;TON;55;720;;1828800;;
4127700;Toledo;7700;Toledo;2041;BROCOLOS;B;TON;2;28;;71120;;
4127809;Tomazina;1803;Jacarezinho;2041;BROCOLOS;B;TON;5;32;;81280;;
4127858;Três Barras do Paraná;4808;Cascavel;2041;BROCOLOS;B;TON;1;7;;17780;;
4127882;Tunas do Paraná;6902;Curitiba;2041;BROCOLOS;B;TON;1;18;;45720;;
4127965;Turvo;9401;Guarapuava;2041;BROCOLOS;B;TON;0,6;4;;10160;;
4128005;Ubiratã;4303;Campo Mourão;2041;BROCOLOS;B;TON;0,1;5;;12700;;
4128104;Umuarama;8104;Umuarama;2041;BROCOLOS;B;TON;5;100;;254000;;
4128203;União da Vitória;8203;União da Vitória;2041;BROCOLOS;B;TON;8;50;;127000;;
4128500;Wenceslau Braz;1803;Jacarezinho;2041;BROCOLOS;B;TON;4;90;;228600;;
4128534;Ventania;9905;Ponta Grossa;2041;BROCOLOS;B;TON;5;175;;444500;;
4128559;Vera Cruz do Oeste;4808;Cascavel;2041;BROCOLOS;B;TON;7;56;;142240;;
4128609;Verê;8403;Francisco Beltrão;2041;BROCOLOS;B;TON;1;12;;30480;;
