city_code;city;region_code;region;variable_code;variable;group_code;standard;area;production;slaughter;gpv;cattle;production2
4118808;Peabiru;4303;Campo Mourão;7096;SUINOS-RACA  (PARA ABATE);D;KG;;785;150;40.320,00;785;
4118808;Peabiru;4303;Campo Mourão;7519;TILAPIA;D;KG;;;118000;561.680,00;;0
4118808;Peabiru;4303;Campo Mourão;2456;TOMATE SAFRAO;B;TON;2;40;;87.130,40;;40
4118808;Peabiru;4303;Campo Mourão;7007;TOURO PO (REPROD. P/GADO DE CORTE);D;CAB;;;5;38.352,90;0;
4118808;Peabiru;4303;Campo Mourão;7008;TOURO PO (REPROD. P/GADO DE LEITE);D;CAB;;;3;20.607,39;0;
4118808;Peabiru;4303;Campo Mourão;7019;TOUROS;D;CAB;;;10;31.739,20;0;
4118808;Peabiru;4303;Campo Mourão;330;TRIGO;A;TON;2250;4407,75;;2.488.174,88;;4407,75
4118808;Peabiru;4303;Campo Mourão;1921;UVA DE MESA;C;TON;3;30;;131.100,00;;30
4118808;Peabiru;4303;Campo Mourão;7025;VACA (PARA CORTE);D;KG;;;899;1.318.976,84;0;
4118808;Peabiru;4303;Campo Mourão;7024;VACA (PARA CRIA);D;CAB;;;673;1.337.473,09;0;
4118808;Peabiru;4303;Campo Mourão;3854;VASSOURA (SECA C/SEMENTE);A;TON;7;28;;122.360,00;;28
4118857;Perobal;8104;Umuarama;1502;ABACATE;C;TON;0,7;21;;35.479,50;;21
4118857;Perobal;8104;Umuarama;2002;ABOBORA (seca/madura);B;TON;2,5;64;;45.440,00;;64
4118857;Perobal;8104;Umuarama;2016;ABOBRINHA VERDE;B;TON;3,5;72;;84.960,00;;72
4118857;Perobal;8104;Umuarama;2001;ALFACE;B;TON;9;135;;149.550,30;;135
4118857;Perobal;8104;Umuarama;1;ALGODAO;A;TON;5;17,02;;40.848,00;;17,02
4118857;Perobal;8104;Umuarama;2009;ALMEIRAO;B;TON;0,5;5;;12.800,00;;5
4118857;Perobal;8104;Umuarama;12;AMENDOIM SAFRA DAS AGUAS;A;TON;2;4;;6.696,00;;4
4118857;Perobal;8104;Umuarama;1520;BANANA;C;TON;3;60;;44.073,00;;60
4118857;Perobal;8104;Umuarama;2044;BATATA DOCE;B;TON;4;60;;72.600,00;;60
4118857;Perobal;8104;Umuarama;2043;BETERRABA;B;TON;2;50;;37.630,50;;50
4118857;Perobal;8104;Umuarama;7016;BEZERRAS;D;CAB;;;1210;1.106.799,10;0;
4118857;Perobal;8104;Umuarama;7015;BEZERROS;D;CAB;;;1909;2.050.323,27;0;
4118857;Perobal;8104;Umuarama;7010;BOVINOS (BOI GORDO);D;KG;;28183;2673;6.181.312,50;28183;
4118857;Perobal;8104;Umuarama;2041;BROCOLOS;B;TON;2;40;;58.800,00;;40
4118857;Perobal;8104;Umuarama;40;CAFE;A;TON;8,8;14,34;;97.942,20;;14,34
4118857;Perobal;8104;Umuarama;7310;CAMA DE AVIARIO;D;TON;;4350;;390.151,50;;4350
4118857;Perobal;8104;Umuarama;3505;CAPINEIRAS (forragem verde p/alimentação animal);D;TON;200;10000;;577.700,00;;10000
4118857;Perobal;8104;Umuarama;7040;CAPRINOS (PARA CORTE);D;KG;;150;80;15.552,00;150;
4118857;Perobal;8104;Umuarama;2091;CEBOLINHA (cheiro verde);B;TON;1;2;;9.140,00;;2
4118857;Perobal;8104;Umuarama;2088;CENOURA;B;TON;1;15;;13.669,50;;15
4118857;Perobal;8104;Umuarama;2080;COUVE;B;TON;2;25;;46.750,00;;25
4118857;Perobal;8104;Umuarama;2092;COUVE CHINESA;B;TON;1;10;;8.300,00;;10
4118857;Perobal;8104;Umuarama;7455;EQUINOS (PARA CORTE);D;KG;;1000;0;                      -  ;1000;
4118857;Perobal;8104;Umuarama;7052;EQUINOS > 1 ANO (PARA TRABALHO);D;UNI;;;343;546.007,98;0;
4118857;Perobal;8104;Umuarama;7054;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);D;CAB;;;469;3.000.474,40;0;
4118857;Perobal;8104;Umuarama;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;2270;;139.241,80;;2270
4118857;Perobal;8104;Umuarama;92;FEIJAO SAFRA DAS AGUAS;A;TON;15;15;;31.667,55;;15
4118857;Perobal;8104;Umuarama;2141;FEIJAO-VAGEM;B;TON;2;28;;51.520,00;;28
4118857;Perobal;8104;Umuarama;7177;FRANGO DE CORTE (AVES DE CORTE);D;KG;;477550;2864449;22.625.423,32;477550;
4118857;Perobal;8104;Umuarama;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;16000;20000;356.400,00;16000;
4118857;Perobal;8104;Umuarama;7017;GARROTES;D;CAB;;;5105;8.151.357,70;0;
4118857;Perobal;8104;Umuarama;1720;GOIABA;C;TON;2;40;;76.400,00;;40
4118857;Perobal;8104;Umuarama;2250;JILO;B;TON;3;40;;106.400,00;;40
4118857;Perobal;8104;Umuarama;7014;LEITE;D;MLT;;5900;;7.139.000,00;;5900
4118857;Perobal;8104;Umuarama;1778;LICHIA;C;TON;2;0;;                      -  ;;0
4118857;Perobal;8104;Umuarama;1562;LIMAO;C;TON;1;20;;32.000,00;;20
4118857;Perobal;8104;Umuarama;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;1470;400;;37.484,00;;400
4118857;Perobal;8104;Umuarama;5220;MADEIRAS - LENHA;E;M3;;27000;;769.770,00;;27000
4118857;Perobal;8104;Umuarama;203;MANDIOCA CONSUMO (HUMANO);A;TON;10;250;;217.500,00;;250
4118857;Perobal;8104;Umuarama;201;MANDIOCA INDUSTRIA;A;TON;820;16819,84;;9.217.945,11;;16819,84
4118857;Perobal;8104;Umuarama;1803;MARACUJA;C;TON;0,5;7;;16.590,00;;7
4118857;Perobal;8104;Umuarama;3400;MATA NATIVA;E;HA;1807;;;                      -  ;;0
4118857;Perobal;8104;Umuarama;7200;MEL;D;KG;;3500;;54.005,00;;3500
4118857;Perobal;8104;Umuarama;1807;MELANCIA;C;TON;190;2850;;1.995.000,00;;2850
4118857;Perobal;8104;Umuarama;199;MILHO SAFRA NORMAL;A;TON;50;175;;62.825,00;;175
4118857;Perobal;8104;Umuarama;198;MILHO SAFRINHA;A;TON;7000;28000;;10.266.760,00;;28000
4118857;Perobal;8104;Umuarama;3853;MILHO VERDE (espiga);B;UNI;20;700000;;245.000,00;;700000
4118857;Perobal;8104;Umuarama;4315;MUDA DE MANDIOCA (MANIVAS);A;M3;;2480;;164.052,00;;2480
4118857;Perobal;8104;Umuarama;7018;NOVILHAS;D;CAB;;;1405;2.106.502,45;0;
4118857;Perobal;8104;Umuarama;7080;OVINOS (PARA CORTE);D;KG;;700;600;163.620,00;700;
4118857;Perobal;8104;Umuarama;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;25000;;62.000,00;;25000
4118857;Perobal;8104;Umuarama;750;PALMITO;E;KG;;10000;;36.400,00;;10000
4118857;Perobal;8104;Umuarama;3500;PASTAGENS E FORRAGENS;D;HA;16369;;;                      -  ;0;
4118857;Perobal;8104;Umuarama;2352;PIMENTA;B;TON;0,1;2;;17.460,00;;2
4118857;Perobal;8104;Umuarama;2350;PIMENTAO;B;TON;0,5;6;;8.261,52;;6
4118857;Perobal;8104;Umuarama;2370;QUIABO;B;TON;4;66;;186.780,00;;66
4118857;Perobal;8104;Umuarama;2390;REPOLHO;B;TON;3;90;;31.211,10;;90
4118857;Perobal;8104;Umuarama;2420;SALSA (SALSINHA);B;TON;0,5;0,6;;2.688,00;;0,6
4118857;Perobal;8104;Umuarama;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;120;3600;;482.004,00;;3600
4118857;Perobal;8104;Umuarama;3509;SILAGEM OUTRAS (SECA);D;TON;50;1500;;214.770,00;;1500
4118857;Perobal;8104;Umuarama;302;SOJA SAFRA NORMAL;A;TON;13700;34250;;35.026.447,50;;34250
4118857;Perobal;8104;Umuarama;7096;SUINOS-RACA  (PARA ABATE);D;KG;;1880;1500;336.000,00;1880;
4118857;Perobal;8104;Umuarama;7519;TILAPIA;D;KG;;;8000;38.080,00;;0
4118857;Perobal;8104;Umuarama;2459;TOMATE CEREJA;B;TON;0,1;2;;6.240,00;;2
4118857;Perobal;8104;Umuarama;2457;TOMATE RISCO;B;TON;1;60;;91.043,40;;60
4118857;Perobal;8104;Umuarama;2456;TOMATE SAFRAO;B;TON;1;50;;108.913,00;;50
4118857;Perobal;8104;Umuarama;7019;TOUROS;D;CAB;;;161;511.001,12;0;
4118857;Perobal;8104;Umuarama;330;TRIGO;A;TON;138;69;;38.950,50;;69
4118857;Perobal;8104;Umuarama;1921;UVA DE MESA;C;TON;0,5;5;;21.850,00;;5
4118857;Perobal;8104;Umuarama;7025;VACA (PARA CORTE);D;KG;;;2191;3.364.061,40;0;
4118857;Perobal;8104;Umuarama;7024;VACA (PARA CRIA);D;CAB;;;833;1.655.445,89;0;
4118907;Pérola;8104;Umuarama;1502;ABACATE;C;TON;3,5;200;;337.900,00;;200
4118907;Pérola;8104;Umuarama;1501;ABACAXI;C;TON;3;90;;113.400,00;;90
4118907;Pérola;8104;Umuarama;2002;ABOBORA (seca/madura);B;TON;2;65;;46.150,00;;65
4118907;Pérola;8104;Umuarama;2016;ABOBRINHA VERDE;B;TON;1;15;;17.700,00;;15
4118907;Pérola;8104;Umuarama;15;ACEROLA;C;TON;30;500;;1.595.000,00;;500
4118907;Pérola;8104;Umuarama;2001;ALFACE;B;TON;5;100;;110.778,00;;100
4118907;Pérola;8104;Umuarama;2009;ALMEIRAO;B;TON;0,3;3;;7.680,00;;3
4118907;Pérola;8104;Umuarama;1520;BANANA;C;TON;3;70;;51.418,50;;70
4118907;Pérola;8104;Umuarama;2044;BATATA DOCE;B;TON;7,5;150;;181.500,00;;150
4118907;Pérola;8104;Umuarama;2042;BERINJELA;B;TON;1;20;;13.000,00;;20
4118907;Pérola;8104;Umuarama;2043;BETERRABA;B;TON;1,5;30;;22.578,30;;30
4118907;Pérola;8104;Umuarama;7016;BEZERRAS;D;CAB;;;1477;1.351.026,67;0;
4118907;Pérola;8104;Umuarama;7015;BEZERROS;D;CAB;;;3062;3.288.679,86;0;
4118907;Pérola;8104;Umuarama;7210;BICHO DA SEDA (CASULO);D;TON;4;2,29;;39.433,80;;2,29
4118907;Pérola;8104;Umuarama;7010;BOVINOS (BOI GORDO);D;KG;;41622;1832;4.236.500,00;41622;
4118907;Pérola;8104;Umuarama;3857;BUCHA VEGETAL;A;UNI;10;90000;;116.100,00;;90000
4118907;Pérola;8104;Umuarama;40;CAFE;A;TON;18,2;23,9;;163.237,00;;23,9
4118907;Pérola;8104;Umuarama;7310;CAMA DE AVIARIO;D;TON;;2070;;185.658,30;;2070
4118907;Pérola;8104;Umuarama;3505;CAPINEIRAS (forragem verde p/alimentação animal);D;TON;150;8000;;462.160,00;;8000
4118907;Pérola;8104;Umuarama;7040;CAPRINOS (PARA CORTE);D;KG;;200;100;25.920,00;200;
4118907;Pérola;8104;Umuarama;2091;CEBOLINHA (cheiro verde);B;TON;0,5;2,5;;11.425,00;;2,5
4118907;Pérola;8104;Umuarama;2088;CENOURA;B;TON;1,5;30;;27.339,00;;30
4118907;Pérola;8104;Umuarama;2086;CHUCHU;B;TON;0,5;12;;10.063,68;;12
4118907;Pérola;8104;Umuarama;1555;COCO VERDE;C;UNI;5;15000;;20.550,00;;15000
4118907;Pérola;8104;Umuarama;2102;COENTRO (HORTALICA);B;TON;0,2;1;;8.180,00;;1
4118907;Pérola;8104;Umuarama;2080;COUVE;B;TON;0,5;10;;18.700,00;;10
4118907;Pérola;8104;Umuarama;2092;COUVE CHINESA;B;TON;0,5;10;;8.300,00;;10
4118907;Pérola;8104;Umuarama;7455;EQUINOS (PARA CORTE);D;KG;;500;0;                      -  ;500;
4118907;Pérola;8104;Umuarama;7052;EQUINOS > 1 ANO (PARA TRABALHO);D;UNI;;;20;31.837,20;0;
4118907;Pérola;8104;Umuarama;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;3210;;196.901,40;;3210
4118907;Pérola;8104;Umuarama;92;FEIJAO SAFRA DAS AGUAS;A;TON;40;40;;84.446,80;;40
4118907;Pérola;8104;Umuarama;2141;FEIJAO-VAGEM;B;TON;2;25;;46.000,00;;25
4118907;Pérola;8104;Umuarama;7177;FRANGO DE CORTE (AVES DE CORTE);D;KG;;220500;1322847;10.897.216,73;220500;
4118907;Pérola;8104;Umuarama;7119;GALINHA / FRANGO SEMI-CAIPIRA;D;KG;;7000;11000;246.840,00;7000;
4118907;Pérola;8104;Umuarama;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;3000;3000;53.460,00;3000;
4118907;Pérola;8104;Umuarama;7017;GARROTES;D;CAB;;;4243;6.774.967,82;0;
4118907;Pérola;8104;Umuarama;1782;JACA;C;TON;1,5;90;;177.300,00;;90
4118907;Pérola;8104;Umuarama;2250;JILO;B;TON;1;12;;31.920,00;;12
4118907;Pérola;8104;Umuarama;1561;LARANJA;C;TON;0,9;27,9;;15.550,62;;27,9
4118907;Pérola;8104;Umuarama;7014;LEITE;D;MLT;;12410;;15.016.100,00;;12410
4118907;Pérola;8104;Umuarama;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;300;500;;46.855,00;;500
4118907;Pérola;8104;Umuarama;5220;MADEIRAS - LENHA;E;M3;;40000;;1.140.400,00;;40000
4118907;Pérola;8104;Umuarama;203;MANDIOCA CONSUMO (HUMANO);A;TON;30;750;;652.500,00;;750
4118907;Pérola;8104;Umuarama;201;MANDIOCA INDUSTRIA;A;TON;2050;52449,25;;28.744.286,97;;52449,25
4118907;Pérola;8104;Umuarama;1800;MANGA;C;TON;7;100;;160.260,00;;100
4118907;Pérola;8104;Umuarama;3400;MATA NATIVA;E;HA;1500;;;                      -  ;;0
4118907;Pérola;8104;Umuarama;2302;MAXIXE;B;TON;0,5;6;;17.400,00;;6
4118907;Pérola;8104;Umuarama;7200;MEL;D;KG;;20000;;308.600,00;;20000
4118907;Pérola;8104;Umuarama;1807;MELANCIA;C;TON;200;5000;;3.500.000,00;;5000
4118907;Pérola;8104;Umuarama;199;MILHO SAFRA NORMAL;A;TON;50;175;;62.825,00;;175
4118907;Pérola;8104;Umuarama;3853;MILHO VERDE (espiga);B;UNI;24;720000;;252.000,00;;720000
4118907;Pérola;8104;Umuarama;2300;MORANGA;B;TON;1;20;;11.600,00;;20
4118907;Pérola;8104;Umuarama;1805;MORANGO (moranguinho);C;TON;0,2;8;;54.073,60;;8
4118907;Pérola;8104;Umuarama;4206;MUDA DE ARVORES PARA ARBORIZACAO;F;UNI;;1500;;31.755,00;;1500
4118907;Pérola;8104;Umuarama;4315;MUDA DE MANDIOCA (MANIVAS);A;M3;;11600;;767.340,00;;11600
4118907;Pérola;8104;Umuarama;4620;MUDAS DE ESSENCIAS FLORESTAIS NATIVAS;E;UNI;;4000;;3.760,00;;4000
4118907;Pérola;8104;Umuarama;2320;NABO;B;TON;0,3;3;;3.600,00;;3
4118907;Pérola;8104;Umuarama;7018;NOVILHAS;D;CAB;;;1275;1.911.594,75;0;
4118907;Pérola;8104;Umuarama;7080;OVINOS (PARA CORTE);D;KG;;3400;2400;727.200,00;3400;
4118907;Pérola;8104;Umuarama;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;1300;;3.224,00;;1300
4118907;Pérola;8104;Umuarama;7518;PACU;D;KG;;;10000;65.100,00;;0
4118907;Pérola;8104;Umuarama;750;PALMITO;E;KG;;1500;;5.460,00;;1500
4118907;Pérola;8104;Umuarama;3500;PASTAGENS E FORRAGENS;D;HA;20863;;;                      -  ;0;
4118907;Pérola;8104;Umuarama;2353;PEPINO;B;TON;2;40;;46.282,40;;40
4118907;Pérola;8104;Umuarama;7508;PIAUCU;D;KG;;;5000;33.900,00;;0
4118907;Pérola;8104;Umuarama;2352;PIMENTA;B;TON;0,5;6;;52.380,00;;6
4118907;Pérola;8104;Umuarama;2350;PIMENTAO;B;TON;1;20;;27.538,40;;20
4118907;Pérola;8104;Umuarama;2370;QUIABO;B;TON;3;48;;135.840,00;;48
4118907;Pérola;8104;Umuarama;2391;RABANETE;B;TON;0,5;10;;21.500,00;;10
4118907;Pérola;8104;Umuarama;2390;REPOLHO;B;TON;1,5;30;;10.403,70;;30
4118907;Pérola;8104;Umuarama;70;RUCULA;B;TON;0,5;10;;51.524,50;;10
4118907;Pérola;8104;Umuarama;2420;SALSA (SALSINHA);B;TON;0,5;2;;8.960,00;;2
4118907;Pérola;8104;Umuarama;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;300;9000;;1.205.010,00;;9000
4118907;Pérola;8104;Umuarama;3509;SILAGEM OUTRAS (SECA);D;TON;5;150;;21.477,00;;150
4118907;Pérola;8104;Umuarama;302;SOJA SAFRA NORMAL;A;TON;170;459;;469.405,53;;459
4118907;Pérola;8104;Umuarama;7088;SUINO FEMEA P/ REPRODUCAO;D;CAB;;;1;673,1;0;
4118907;Pérola;8104;Umuarama;7089;SUINO MACHO P/ REPRODUCAO;D;CAB;;;4;12.152,48;0;
4118907;Pérola;8104;Umuarama;7096;SUINOS-RACA  (PARA ABATE);D;KG;;1800;1600;286.720,00;1800;
4118907;Pérola;8104;Umuarama;7511;TAMBACU;D;KG;;;6000;40.680,00;;0
4118907;Pérola;8104;Umuarama;1516;TANGERINA MONTENEGRINA;C;TON;0,4;18;;25.200,00;;18
4118907;Pérola;8104;Umuarama;1563;TANGERINA PONKAN;C;TON;0,5;10;;8.900,00;;10
4118907;Pérola;8104;Umuarama;7519;TILAPIA;D;KG;;;40000;190.400,00;;0
4118907;Pérola;8104;Umuarama;2459;TOMATE CEREJA;B;TON;0,5;10;;31.200,00;;10
4118907;Pérola;8104;Umuarama;7019;TOUROS;D;CAB;;;145;460.218,40;0;
4118907;Pérola;8104;Umuarama;1903;URUCUM (SÓ GRAOS C/CAROCO - DESIDRATADO);B;KG;5;5000;;35.700,00;;5000
4118907;Pérola;8104;Umuarama;7025;VACA (PARA CORTE);D;KG;;;3592;5.515.156,80;0;
4118907;Pérola;8104;Umuarama;7024;VACA (PARA CRIA);D;CAB;;;2272;4.515.213,76;0;
4118907;Pérola;8104;Umuarama;3854;VASSOURA (SECA C/SEMENTE);A;TON;5;25;;109.250,00;;25
4119004;Pérola d'Oeste;8403;Francisco Beltrão;1502;ABACATE;C;TON;1;30;;50.685,00;;30
4119004;Pérola d'Oeste;8403;Francisco Beltrão;2002;ABOBORA (seca/madura);B;TON;5;125;;88.750,00;;125
4119004;Pérola d'Oeste;8403;Francisco Beltrão;2012;ABOBORA-TETSUKABUTO (KABOTIA);B;TON;1;20;;11.200,00;;20
4119004;Pérola d'Oeste;8403;Francisco Beltrão;2016;ABOBRINHA VERDE;B;TON;1;18;;21.240,00;;18
4119004;Pérola d'Oeste;8403;Francisco Beltrão;2006;AGRIAO AQUATICO;B;TON;1;8;;14.720,00;;8
4119004;Pérola d'Oeste;8403;Francisco Beltrão;2001;ALFACE;B;TON;7;160;;177.244,80;;160
4119004;Pérola d'Oeste;8403;Francisco Beltrão;2004;ALHO;B;TON;1;4;;27.123,20;;4
4119004;Pérola d'Oeste;8403;Francisco Beltrão;2009;ALMEIRAO;B;TON;1;20;;51.200,00;;20
4119004;Pérola d'Oeste;8403;Francisco Beltrão;12;AMENDOIM SAFRA DAS AGUAS;A;TON;6;12;;20.088,00;;12
4119004;Pérola d'Oeste;8403;Francisco Beltrão;14;ARROZ SEQUEIRO;A;TON;1;2;;1.831,00;;2
4119004;Pérola d'Oeste;8403;Francisco Beltrão;3523;AVEIA BRANCA;A;TON;50;60;;13.729,80;;60
4119004;Pérola d'Oeste;8403;Francisco Beltrão;3521;AVEIA PRETA (GRAO);A;TON;80;80;;48.800,00;;80
4119004;Pérola d'Oeste;8403;Francisco Beltrão;7516;BAGRE;D;KG;;;1500;8.730,00;;0
4119004;Pérola d'Oeste;8403;Francisco Beltrão;1520;BANANA;C;TON;8;220;;161.601,00;;220
4119004;Pérola d'Oeste;8403;Francisco Beltrão;2061;BATATA DAS AGUAS;B;TON;2;30;;13.602,00;;30
4119004;Pérola d'Oeste;8403;Francisco Beltrão;2044;BATATA DOCE;B;TON;15;345;;417.450,00;;345
4119004;Pérola d'Oeste;8403;Francisco Beltrão;7016;BEZERRAS;D;CAB;;;309;282.645,39;0;
4119004;Pérola d'Oeste;8403;Francisco Beltrão;7015;BEZERROS;D;CAB;;;417;447.870,51;0;
4119004;Pérola d'Oeste;8403;Francisco Beltrão;7010;BOVINOS (BOI GORDO);D;KG;;12576;901;1.975.217,25;12576;
4119004;Pérola d'Oeste;8403;Francisco Beltrão;7310;CAMA DE AVIARIO;D;TON;;3220;;288.801,80;;3220
4119004;Pérola d'Oeste;8403;Francisco Beltrão;41;CANA-DE-ACUCAR;A;TON;15;900;;60.759,00;;900
4119004;Pérola d'Oeste;8403;Francisco Beltrão;3505;CAPINEIRAS (forragem verde p/alimentação animal);D;TON;250;20000;;1.155.400,00;;20000
4119004;Pérola d'Oeste;8403;Francisco Beltrão;7040;CAPRINOS (PARA CORTE);D;KG;;200;280;68.040,00;200;
4119004;Pérola d'Oeste;8403;Francisco Beltrão;1556;CAQUI;C;TON;2;29;;62.901,00;;29
4119004;Pérola d'Oeste;8403;Francisco Beltrão;7517;CARPA;D;KG;;;25000;148.500,00;;0
4119004;Pérola d'Oeste;8403;Francisco Beltrão;7514;CAT-FISH;D;KG;;;3000;20.250,00;;0
4119004;Pérola d'Oeste;8403;Francisco Beltrão;2090;CEBOLA;B;TON;1;11;;8.701,00;;11
4119004;Pérola d'Oeste;8403;Francisco Beltrão;2091;CEBOLINHA (cheiro verde);B;TON;1;10;;45.700,00;;10
4119004;Pérola d'Oeste;8403;Francisco Beltrão;2088;CENOURA;B;TON;1;18;;16.403,40;;18
4119004;Pérola d'Oeste;8403;Francisco Beltrão;7318;CERA DE ABELHA;D;KG;;25;;749;;25
4119004;Pérola d'Oeste;8403;Francisco Beltrão;2086;CHUCHU;B;TON;1;35;;29.352,40;;35
4119004;Pérola d'Oeste;8403;Francisco Beltrão;7145;CODORNA MATRIZ (DESCARTE);D;KG;;450;400;572,8;450;
4119004;Pérola d'Oeste;8403;Francisco Beltrão;7304;COELHO (PARA CORTE);D;KG;;220;300;5.778,00;220;
4119004;Pérola d'Oeste;8403;Francisco Beltrão;2080;COUVE;B;TON;1;10;;18.700,00;;10
4119004;Pérola d'Oeste;8403;Francisco Beltrão;2081;COUVE-FLOR;B;TON;1;10;;42.500,00;;10
4119004;Pérola d'Oeste;8403;Francisco Beltrão;7455;EQUINOS (PARA CORTE);D;KG;;90;15;2.550,00;90;
4119004;Pérola d'Oeste;8403;Francisco Beltrão;7052;EQUINOS > 1 ANO (PARA TRABALHO);D;UNI;;;40;63.674,40;0;
4119004;Pérola d'Oeste;8403;Francisco Beltrão;80;ERVA-MATE (em folha);E;TON;5;100;;91.781,00;;100
4119004;Pérola d'Oeste;8403;Francisco Beltrão;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;6780;;415.885,20;;6780
4119004;Pérola d'Oeste;8403;Francisco Beltrão;93;FEIJAO SAFRA DA SECA;A;TON;200;180;;409.109,40;;180
4119004;Pérola d'Oeste;8403;Francisco Beltrão;92;FEIJAO SAFRA DAS AGUAS;A;TON;70;112;;236.451,04;;112
4119004;Pérola d'Oeste;8403;Francisco Beltrão;3517;FENO OUTROS;D;TON;110;330;;150.539,40;;330
4119004;Pérola d'Oeste;8403;Francisco Beltrão;1690;FIGO;C;TON;1;10;;74.900,00;;10
4119004;Pérola d'Oeste;8403;Francisco Beltrão;7177;FRANGO DE CORTE (AVES DE CORTE);D;KG;;315000;2550000;15.560.100,00;315000;
4119004;Pérola d'Oeste;8403;Francisco Beltrão;91;FUMO;A;TON;150;406,5;;3.317.962,76;;406,5
4119004;Pérola d'Oeste;8403;Francisco Beltrão;7119;GALINHA / FRANGO SEMI-CAIPIRA;D;KG;;38000;45000;1.009.800,00;38000;
4119004;Pérola d'Oeste;8403;Francisco Beltrão;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;15000;20000;534.600,00;15000;
4119004;Pérola d'Oeste;8403;Francisco Beltrão;7017;GARROTES;D;CAB;;;300;479.022,00;0;
4119004;Pérola d'Oeste;8403;Francisco Beltrão;1561;LARANJA;C;TON;5;130;;72.458,10;;130
4119004;Pérola d'Oeste;8403;Francisco Beltrão;7014;LEITE;D;MLT;;17800;;21.538.000,00;;17800
4119004;Pérola d'Oeste;8403;Francisco Beltrão;1562;LIMAO;C;TON;3;45;;72.000,00;;45
4119004;Pérola d'Oeste;8403;Francisco Beltrão;5260;MADEIRAS - EM TORA P/OUTRAS FINALIDADES;E;M3;;100;;2.763,00;;100
4119004;Pérola d'Oeste;8403;Francisco Beltrão;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;500;3800;;356.098,00;;3800
4119004;Pérola d'Oeste;8403;Francisco Beltrão;5230;MADEIRAS - EM TORA P/SERRARIA - OUTRAS;E;M3;;60;;5.259,00;;60
4119004;Pérola d'Oeste;8403;Francisco Beltrão;5275;MADEIRAS - EM TORA P/SERRARIA - PINUS;E;M3;14;600;;52.164,00;;600
4119004;Pérola d'Oeste;8403;Francisco Beltrão;5220;MADEIRAS - LENHA;E;M3;;17500;;498.925,00;;17500
4119004;Pérola d'Oeste;8403;Francisco Beltrão;203;MANDIOCA CONSUMO (HUMANO);A;TON;80;1800;;1.566.000,00;;1800
4119004;Pérola d'Oeste;8403;Francisco Beltrão;201;MANDIOCA INDUSTRIA;A;TON;70;1575;;863.163,00;;1575
4119004;Pérola d'Oeste;8403;Francisco Beltrão;1800;MANGA;C;TON;1;20;;32.052,00;;20
4119004;Pérola d'Oeste;8403;Francisco Beltrão;7200;MEL;D;KG;;4000;;61.720,00;;4000
4119004;Pérola d'Oeste;8403;Francisco Beltrão;1807;MELANCIA;C;TON;5;150;;105.000,00;;150
4119004;Pérola d'Oeste;8403;Francisco Beltrão;1806;MELAO;C;TON;4;32;;62.080,00;;32
4119004;Pérola d'Oeste;8403;Francisco Beltrão;199;MILHO SAFRA NORMAL;A;TON;200;1800;;646.200,00;;1800
4119004;Pérola d'Oeste;8403;Francisco Beltrão;198;MILHO SAFRINHA;A;TON;5000;21000;;7.700.070,00;;21000
4119004;Pérola d'Oeste;8403;Francisco Beltrão;3853;MILHO VERDE (espiga);B;UNI;4;220000;;77.000,00;;220000
4119004;Pérola d'Oeste;8403;Francisco Beltrão;197;MILHO-PIPOCA;A;TON;3;9;;7.758,00;;9
4119004;Pérola d'Oeste;8403;Francisco Beltrão;2300;MORANGA;B;TON;2;40;;23.200,00;;40
4119004;Pérola d'Oeste;8403;Francisco Beltrão;1805;MORANGO (moranguinho);C;TON;1;8;;54.073,60;;8
4119004;Pérola d'Oeste;8403;Francisco Beltrão;7018;NOVILHAS;D;CAB;;;1745;2.616.261,05;0;
4119004;Pérola d'Oeste;8403;Francisco Beltrão;1833;NOZ PECAN;C;TON;2;18;;169.560,00;;18
4119004;Pérola d'Oeste;8403;Francisco Beltrão;7080;OVINOS (PARA CORTE);D;KG;;450;600;181.800,00;450;
4119004;Pérola d'Oeste;8403;Francisco Beltrão;7106;OVOS DE CODORNA (PARA CONSUMO);D;DZ;;4200;;3.150,00;;4200
4119004;Pérola d'Oeste;8403;Francisco Beltrão;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;48000;;119.040,00;;48000
4119004;Pérola d'Oeste;8403;Francisco Beltrão;7518;PACU;D;KG;;;5500;35.805,00;;0
