code;city;region_code;region;code_variable;variable;group_code;standard;area;production;slaughter;gpv;cattle;production2
4113700;Londrina;3700;Londrina;7019;TOUROS;D;CAB;;;1;2.147,14;0;
4113700;Londrina;3700;Londrina;7025;VACA (PARA CORTE);D;KG;;0;2173;2.201.553,22;0;
4113700;Londrina;3700;Londrina;7024;VACA (PARA CRIA);D;CAB;;;38;52.595,04;0;
4113700;Londrina;3700;Londrina;3854;VASSOURA (SECA C/SEMENTE);A;TON;1;2;;1.428,94;;2
4104808;Cascavel;4808;Cascavel;1502;ABACATE;C;TON;5;90;;76.275,00;;90
4104808;Cascavel;4808;Cascavel;1501;ABACAXI;C;TON;2;50;;60.406,50;;50
4104808;Cascavel;4808;Cascavel;2002;ABOBORA (seca/madura);B;TON;7;126;;77.883,12;;126
4104808;Cascavel;4808;Cascavel;2012;ABOBORA-TETSUKABUTO (KABOTIA);B;TON;3;52;;33.485,92;;52
4104808;Cascavel;4808;Cascavel;2016;ABOBRINHA VERDE;B;TON;8;140;;111.636,00;;140
4104808;Cascavel;4808;Cascavel;15;ACEROLA;C;TON;1,5;22;;19.247,80;;22
4104808;Cascavel;4808;Cascavel;2006;AGRIAO AQUATICO;B;TON;0,1;1,5;;2.196,14;;1,5
4104808;Cascavel;4808;Cascavel;2001;ALFACE;B;TON;8;125;;109.305,00;;125
4104808;Cascavel;4808;Cascavel;2004;ALHO;B;TON;0,5;1,75;;9.979,20;;1,75
4104808;Cascavel;4808;Cascavel;2009;ALMEIRAO;B;TON;0,5;5;;8.327,90;;5
4104808;Cascavel;4808;Cascavel;12;AMENDOIM SAFRA DAS AGUAS;A;TON;5;10;;19.080,00;;10
4104808;Cascavel;4808;Cascavel;14;ARROZ SEQUEIRO;A;TON;10;20;;13.566,60;;20
4104808;Cascavel;4808;Cascavel;3521;AVEIA PRETA (GRAO);A;TON;150;180;;89.739,00;;180
4104808;Cascavel;4808;Cascavel;1520;BANANA;C;TON;35;1050;;434.322,00;;1050
4104808;Cascavel;4808;Cascavel;2044;BATATA DOCE;B;TON;7;140;;120.093,40;;140
4104808;Cascavel;4808;Cascavel;2042;BERINJELA;B;TON;3,5;42;;40.044,48;;42
4104808;Cascavel;4808;Cascavel;2043;BETERRABA;B;TON;4;80;;58.017,60;;80
4104808;Cascavel;4808;Cascavel;7016;BEZERRAS;D;CAB;;;397;229.442,18;0;
4104808;Cascavel;4808;Cascavel;7015;BEZERROS;D;CAB;;;671;454.481,72;0;
4104808;Cascavel;4808;Cascavel;7010;BOVINOS (BOI GORDO);D;KG;;26855;2038;3.047.217,60;26855;
4104808;Cascavel;4808;Cascavel;2041;BROCOLOS;B;TON;2;20;;30.921,60;;20
4104808;Cascavel;4808;Cascavel;3857;BUCHA VEGETAL;A;UNI;0,5;5000;;5.000,00;;5000
4104808;Cascavel;4808;Cascavel;7310;CAMA DE AVIARIO;D;TON;;9188;;627.816,04;;9188
4104808;Cascavel;4808;Cascavel;41;CANA-DE-ACUCAR;A;TON;25;1375;;73.645,00;;1375
4104808;Cascavel;4808;Cascavel;3505;CAPINEIRAS (forragem verde p/alimentação animal);D;TON;;11000;;484.770,00;;11000
4104808;Cascavel;4808;Cascavel;7040;CAPRINOS (PARA CORTE);D;KG;;1000;670;77.344,80;1000;
4104808;Cascavel;4808;Cascavel;1556;CAQUI;C;TON;0,5;15;;17.775,00;;15
4104808;Cascavel;4808;Cascavel;1557;CARAMBOLA;C;TON;0,1;1,5;;3.612,83;;1,5
4104808;Cascavel;4808;Cascavel;7517;CARPA;D;KG;;;20000;85.400,00;;0
4104808;Cascavel;4808;Cascavel;2091;CEBOLINHA (cheiro verde);B;TON;0,5;6;;20.791,32;;6
4104808;Cascavel;4808;Cascavel;2088;CENOURA;B;TON;5;92;;86.800,16;;92
4104808;Cascavel;4808;Cascavel;7318;CERA DE ABELHA;D;KG;;300;;4.149,00;;300
4104808;Cascavel;4808;Cascavel;2086;CHUCHU;B;TON;2;60;;31.473,00;;60
4104808;Cascavel;4808;Cascavel;7145;CODORNA MATRIZ (DESCARTE);D;KG;;1000;1000;750;1000;
4104808;Cascavel;4808;Cascavel;2080;COUVE;B;TON;0,5;5;;5.543,80;;5
4104808;Cascavel;4808;Cascavel;2092;COUVE CHINESA;B;TON;3;45;;17.845,65;;45
4104808;Cascavel;4808;Cascavel;2081;COUVE-FLOR;B;TON;2;30;;103.725,00;;30
4104808;Cascavel;4808;Cascavel;7455;EQUINOS (PARA CORTE);D;KG;;150;;                        -  ;150;
4104808;Cascavel;4808;Cascavel;2111;ESPINAFRE;B;TON;0,5;9;;12.027,06;;9
4104808;Cascavel;4808;Cascavel;7312;ESTERCO DE POEDEIRA;D;TON;;290;;25.032,80;;290
4104808;Cascavel;4808;Cascavel;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;59893;;3.464.810,05;;59893
4104808;Cascavel;4808;Cascavel;93;FEIJAO SAFRA DA SECA;A;TON;5;7,5;;15.767,48;;7,5
4104808;Cascavel;4808;Cascavel;92;FEIJAO SAFRA DAS AGUAS;A;TON;100;180;;310.829,40;;180
4104808;Cascavel;4808;Cascavel;2141;FEIJAO-VAGEM;B;TON;4;50;;62.296,00;;50
4104808;Cascavel;4808;Cascavel;3517;FENO OUTROS;D;TON;;925;;284.095,25;;925
4104808;Cascavel;4808;Cascavel;1690;FIGO;C;TON;1;8;;30.185,84;;8
4104808;Cascavel;4808;Cascavel;7177;FRANGO DE CORTE (AVES DE CORTE);D;KG;;1006926;6545021;29.940.853,07;1006926;
4104808;Cascavel;4808;Cascavel;1695;FRUTA DO CONDE;C;TON;0,5;5;;6.334,90;;5
4104808;Cascavel;4808;Cascavel;91;FUMO;A;TON;298,3;565,6;;3.384.804,92;;565,6
4104808;Cascavel;4808;Cascavel;7119;GALINHA / FRANGO SEMI-CAIPIRA;D;KG;;6700;20000;230.040,00;6700;
4104808;Cascavel;4808;Cascavel;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;40000;95000;1.208.875,00;40000;
4104808;Cascavel;4808;Cascavel;7178;GALINHA POSTURA DESCARTE (AVES POSTURA PESO VIVO);D;KG;;20000;19334;32.326,45;20000;
4104808;Cascavel;4808;Cascavel;7017;GARROTES;D;CAB;;;576;519.874,56;0;
4104808;Cascavel;4808;Cascavel;1720;GOIABA;C;TON;1;10;;19.204,90;;10
4104808;Cascavel;4808;Cascavel;3001;GRAMADO;F;M2;;77440;;278.784,00;;77440
4104808;Cascavel;4808;Cascavel;1780;JABUTICABA;C;TON;1;20;;27.142,00;;20
4104808;Cascavel;4808;Cascavel;7083;LA;D;KG;;1000;;2.340,00;;1000
4104808;Cascavel;4808;Cascavel;1561;LARANJA;C;TON;7;70;;18.008,90;;70
4104808;Cascavel;4808;Cascavel;7014;LEITE;D;MLT;;31144;;24.915.200,00;;31144
4104808;Cascavel;4808;Cascavel;1562;LIMAO;C;TON;3;45;;34.200,45;;45
4104808;Cascavel;4808;Cascavel;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;200;;;                        -  ;;0
4104808;Cascavel;4808;Cascavel;5275;MADEIRAS - EM TORA P/SERRARIA - PINUS;E;M3;5;;;                        -  ;;0
4104808;Cascavel;4808;Cascavel;5220;MADEIRAS - LENHA;E;M3;;8000;;273.040,00;;8000
4104808;Cascavel;4808;Cascavel;1802;MAMAO;C;TON;1;25;;27.544,50;;25
4104808;Cascavel;4808;Cascavel;203;MANDIOCA CONSUMO (HUMANO);A;TON;15;330;;257.334,00;;330
4104808;Cascavel;4808;Cascavel;201;MANDIOCA INDUSTRIA;A;TON;420;9240;;2.347.052,40;;9240
4104808;Cascavel;4808;Cascavel;1800;MANGA;C;TON;10;270;;345.600,00;;270
4104808;Cascavel;4808;Cascavel;1803;MARACUJA;C;TON;1;13;;25.574,51;;13
4104808;Cascavel;4808;Cascavel;7200;MEL;D;KG;;20000;;108.400,00;;20000
4104808;Cascavel;4808;Cascavel;1807;MELANCIA;C;TON;5;100;;46.248,00;;100
4104808;Cascavel;4808;Cascavel;1806;MELAO;C;TON;2;38;;63.661,02;;38
4104808;Cascavel;4808;Cascavel;199;MILHO SAFRA NORMAL;A;TON;400;2400;;874.392,00;;2400
4104808;Cascavel;4808;Cascavel;198;MILHO SAFRINHA;A;TON;14850;55687,5;;22.590.748,13;;55687,5
4104808;Cascavel;4808;Cascavel;3853;MILHO VERDE (espiga);B;UNI;4;120000;;48.000,00;;120000
4104808;Cascavel;4808;Cascavel;197;MILHO-PIPOCA;A;TON;5;12;;9.452,52;;12
4104808;Cascavel;4808;Cascavel;2300;MORANGA;B;TON;3;90;;39.239,10;;90
4104808;Cascavel;4808;Cascavel;1805;MORANGO (moranguinho);C;TON;2;36;;163.274,40;;36
4104808;Cascavel;4808;Cascavel;4619;MUDAS DE ESSENCIAS FLORESTAIS EXOTICAS;E;UNI;;3000;;720;;3000
4104808;Cascavel;4808;Cascavel;4620;MUDAS DE ESSENCIAS FLORESTAIS NATIVAS;E;UNI;;5000;;1.350,00;;5000
4104808;Cascavel;4808;Cascavel;4130;MUDAS DE EUCALIPTO;E;UNI;;40000;;8.800,00;;40000
4104808;Cascavel;4808;Cascavel;1831;NECTARINA;C;TON;0,5;6;;9.774,96;;6
4104808;Cascavel;4808;Cascavel;7018;NOVILHAS;D;CAB;;;211;177.999,60;0;
4104808;Cascavel;4808;Cascavel;1833;NOZ PECAN;C;TON;15;180;;793.234,80;;180
4104808;Cascavel;4808;Cascavel;7350;OVINOS - FEMEAS P/ REPRODUCAO;D;CAB;;;18;7.614,00;0;
4104808;Cascavel;4808;Cascavel;7352;OVINOS - MACHOS P/ REPRODUCAO;D;CAB;;;6;4.163,40;0;
4104808;Cascavel;4808;Cascavel;7080;OVINOS (PARA CORTE);D;KG;;2000;1000;146.700,00;2000;
4104808;Cascavel;4808;Cascavel;7106;OVOS DE CODORNA (PARA CONSUMO);D;DZ;;12500;;11.500,00;;12500
4104808;Cascavel;4808;Cascavel;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;536484;;820.820,52;;536484
4104808;Cascavel;4808;Cascavel;7518;PACU;D;KG;;;20000;98.600,00;;0
4104808;Cascavel;4808;Cascavel;2353;PEPINO;B;TON;12;112;;123.658,08;;112
4104808;Cascavel;4808;Cascavel;1861;PERA;C;TON;0,5;8;;12.111,12;;8
4104808;Cascavel;4808;Cascavel;7520;PESCADO DE AGUA DOCE (DE CAPTURA);D;KG;;;40000;202.800,00;;0
4104808;Cascavel;4808;Cascavel;1860;PESSEGO;C;TON;2;10;;19.300,00;;10
4104808;Cascavel;4808;Cascavel;2352;PIMENTA;B;TON;0,5;2;;5.323,22;;2
4104808;Cascavel;4808;Cascavel;2350;PIMENTAO;B;TON;6;63;;65.858,94;;63
4104808;Cascavel;4808;Cascavel;7320;PROPOLIS;D;KG;;60;;2.483,40;;60
4104808;Cascavel;4808;Cascavel;2370;QUIABO;B;TON;0,5;15;;27.652,65;;15
4104808;Cascavel;4808;Cascavel;2391;RABANETE;B;TON;1;20;;25.870,80;;20
4104808;Cascavel;4808;Cascavel;2390;REPOLHO;B;TON;15;375;;113.302,50;;375
4104808;Cascavel;4808;Cascavel;70;RUCULA;B;TON;0,5;8;;14.739,52;;8
4104808;Cascavel;4808;Cascavel;2420;SALSA (SALSINHA);B;TON;0,5;9;;36.642,15;;9
4104808;Cascavel;4808;Cascavel;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;;25500;;2.252.670,00;;25500
4104808;Cascavel;4808;Cascavel;302;SOJA SAFRA NORMAL;A;TON;15150;22725;;19.005.599,25;;22725
4104808;Cascavel;4808;Cascavel;303;SOJA SAFRINHA;A;TON;10;16;;16.000,00;;16
4104808;Cascavel;4808;Cascavel;7330;SUINOS - LEITOES P/ CORTE;D;KG;;;1100;113.300,00;0;
4104808;Cascavel;4808;Cascavel;7091;SUINOS < 2 MESES (leitao p/recria);D;UNI;;;741;70.009,68;0;
4104808;Cascavel;4808;Cascavel;7097;SUINOS-COMUM (para abate);D;KG;;2000;4500;864.000,00;2000;
4104808;Cascavel;4808;Cascavel;7096;SUINOS-RACA  (PARA ABATE);D;KG;;61900;173225;46.458.945,00;61900;
4104808;Cascavel;4808;Cascavel;1516;TANGERINA MONTENEGRINA;C;TON;2;30;;30.645,60;;30
4104808;Cascavel;4808;Cascavel;1515;TANGERINA MURCOTE;C;TON;1;20;;16.020,80;;20
4104808;Cascavel;4808;Cascavel;1563;TANGERINA PONKAN;C;TON;2;30;;12.134,10;;30
4104808;Cascavel;4808;Cascavel;7519;TILAPIA;D;KG;;;140000;530.600,00;;0
4104808;Cascavel;4808;Cascavel;2457;TOMATE RISCO;B;TON;2;100;;114.696,00;;100
4104808;Cascavel;4808;Cascavel;7019;TOUROS;D;CAB;;;100;214.714,00;0;
4104808;Cascavel;4808;Cascavel;330;TRIGO;A;TON;25;30;;17.844,90;;30
4104808;Cascavel;4808;Cascavel;1922;UVA VINIFERA;C;TON;5;45;;62.550,00;;45
4104808;Cascavel;4808;Cascavel;7025;VACA (PARA CORTE);D;KG;;;2271;2.506.502,70;0;
4104808;Cascavel;4808;Cascavel;7024;VACA (PARA CRIA);D;CAB;;;789;1.092.039,12;0;
4104808;Cascavel;4808;Cascavel;3854;VASSOURA (SECA C/SEMENTE);A;TON;6;24;;17.147,28;;24
4104303;Campo Mourão;4303;Campo Mourão;1501;ABACAXI;C;TON;1;30;;36.243,90;;30
4104303;Campo Mourão;4303;Campo Mourão;2012;ABOBORA-TETSUKABUTO (KABOTIA);B;TON;0,5;12;;7.727,52;;12
4104303;Campo Mourão;4303;Campo Mourão;2016;ABOBRINHA VERDE;B;TON;0,2;3;;2.392,20;;3
4104303;Campo Mourão;4303;Campo Mourão;2001;ALFACE;B;TON;1,5;25;;21.861,00;;25
4104303;Campo Mourão;4303;Campo Mourão;2004;ALHO;B;TON;4;6;;34.214,40;;6
4104303;Campo Mourão;4303;Campo Mourão;12;AMENDOIM SAFRA DAS AGUAS;A;TON;10;20;;38.160,00;;20
4104303;Campo Mourão;4303;Campo Mourão;3521;AVEIA PRETA (GRAO);A;TON;600;594,6;;296.437,83;;594,6
4104303;Campo Mourão;4303;Campo Mourão;1520;BANANA;C;TON;1;20;;8.272,80;;20
4104303;Campo Mourão;4303;Campo Mourão;2044;BATATA DOCE;B;TON;1;20;;17.156,20;;20
4104303;Campo Mourão;4303;Campo Mourão;7016;BEZERRAS;D;CAB;;;834;482.001,96;0;
4104303;Campo Mourão;4303;Campo Mourão;7015;BEZERROS;D;CAB;;;1746;1.182.600,72;0;
4104303;Campo Mourão;4303;Campo Mourão;7210;BICHO DA SEDA (CASULO);D;TON;6;2,1;;21.399,00;;2,1
4104303;Campo Mourão;4303;Campo Mourão;7010;BOVINOS (BOI GORDO);D;KG;;30243;1355;2.110.412,50;30243;
4104303;Campo Mourão;4303;Campo Mourão;40;CAFE;A;TON;125;124,5;;679.770,00;;124,5
4104303;Campo Mourão;4303;Campo Mourão;7310;CAMA DE AVIARIO;D;TON;;2061;;140.828,13;;2061
4104303;Campo Mourão;4303;Campo Mourão;41;CANA-DE-ACUCAR;A;TON;4682;213499,2;;11.435.017,15;;213499,2
4104303;Campo Mourão;4303;Campo Mourão;7040;CAPRINOS (PARA CORTE);D;KG;;100;5;666;100;
4104303;Campo Mourão;4303;Campo Mourão;2081;COUVE-FLOR;B;TON;0,5;7;;24.202,50;;7
4104303;Campo Mourão;4303;Campo Mourão;7455;EQUINOS (PARA CORTE);D;KG;;300;;                        -  ;300;
4104303;Campo Mourão;4303;Campo Mourão;7052;EQUINOS > 1 ANO (PARA TRABALHO);D;UNI;;;32;39.240,00;0;
4104303;Campo Mourão;4303;Campo Mourão;7054;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);D;CAB;;;24;102.732,96;0;
4104303;Campo Mourão;4303;Campo Mourão;7312;ESTERCO DE POEDEIRA;D;TON;;1160;;100.131,20;;1160
4104303;Campo Mourão;4303;Campo Mourão;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;5789;;334.893,65;;5789
4104303;Campo Mourão;4303;Campo Mourão;93;FEIJAO SAFRA DA SECA;A;TON;68;59,2;;124.457,94;;59,2
4104303;Campo Mourão;4303;Campo Mourão;92;FEIJAO SAFRA DAS AGUAS;A;TON;25;24,8;;42.825,38;;24,8
4104303;Campo Mourão;4303;Campo Mourão;5012;FLORES DIVERSAS - UNIDADE;F;UNI;;5000;;3.200,00;;5000
4104303;Campo Mourão;4303;Campo Mourão;7177;FRANGO DE CORTE (AVES DE CORTE);D;KG;;225903;1355419;7.628.704,76;225903;
4104303;Campo Mourão;4303;Campo Mourão;91;FUMO;A;TON;20;39,8;;238.181,11;;39,8
4104303;Campo Mourão;4303;Campo Mourão;7178;GALINHA POSTURA DESCARTE (AVES POSTURA PESO VIVO);D;KG;;80000;29870;45.402,40;80000;
4104303;Campo Mourão;4303;Campo Mourão;7017;GARROTES;D;CAB;;;2756;2.487.455,36;0;
4104303;Campo Mourão;4303;Campo Mourão;1561;LARANJA;C;TON;9;100;;25.727,00;;100
4104303;Campo Mourão;4303;Campo Mourão;7014;LEITE;D;MLT;;8500;;6.800.000,00;;8500
4104303;Campo Mourão;4303;Campo Mourão;1562;LIMAO;C;TON;0,5;5;;3.800,05;;5
4104303;Campo Mourão;4303;Campo Mourão;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;2000;;;                        -  ;;0
4104303;Campo Mourão;4303;Campo Mourão;5220;MADEIRAS - LENHA;E;M3;;19000;;648.470,00;;19000
4104303;Campo Mourão;4303;Campo Mourão;203;MANDIOCA CONSUMO (HUMANO);A;TON;3;48;;37.430,40;;48
4104303;Campo Mourão;4303;Campo Mourão;201;MANDIOCA INDUSTRIA;A;TON;1200;26400;;6.705.864,00;;26400
4104303;Campo Mourão;4303;Campo Mourão;1803;MARACUJA;C;TON;5;125;;245.908,75;;125
4104303;Campo Mourão;4303;Campo Mourão;7200;MEL;D;KG;;600;;3.252,00;;600
4104303;Campo Mourão;4303;Campo Mourão;1807;MELANCIA;C;TON;25;500;;231.240,00;;500
4104303;Campo Mourão;4303;Campo Mourão;199;MILHO SAFRA NORMAL;A;TON;550;3136,1;;1.142.575,31;;3136,1
4104303;Campo Mourão;4303;Campo Mourão;198;MILHO SAFRINHA;A;TON;5698;25424,5;;10.313.956,92;;25424,5
4104303;Campo Mourão;4303;Campo Mourão;3853;MILHO VERDE (espiga);B;UNI;15;600000;;240.000,00;;600000
4104303;Campo Mourão;4303;Campo Mourão;1805;MORANGO (moranguinho);C;TON;0,5;8;;36.283,20;;8
4104303;Campo Mourão;4303;Campo Mourão;7070;MUARES;D;CAB;;;1;1.224,55;0;
4104303;Campo Mourão;4303;Campo Mourão;4124;MUDA DE CAFE;A;UNI;;50000;;19.500,00;;50000
4104303;Campo Mourão;4303;Campo Mourão;4620;MUDAS DE ESSENCIAS FLORESTAIS NATIVAS;E;UNI;;50000;;13.500,00;;50000
4104303;Campo Mourão;4303;Campo Mourão;4130;MUDAS DE EUCALIPTO;E;UNI;;120000;;26.400,00;;120000
4104303;Campo Mourão;4303;Campo Mourão;4648;MUDAS DE PALMITO JUCARA;E;UNI;0;10000;;13.400,00;;10000
4104303;Campo Mourão;4303;Campo Mourão;7018;NOVILHAS;D;CAB;;;1648;1.390.252,80;0;
4104303;Campo Mourão;4303;Campo Mourão;7080;OVINOS (PARA CORTE);D;KG;;680;200;19.560,00;680;
4104303;Campo Mourão;4303;Campo Mourão;7109;OVOS DE GALINHA (FECUNDADO);D;DZ;;485886;;2.201.063,58;;485886
4104303;Campo Mourão;4303;Campo Mourão;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;5000;;7.650,00;;5000
4104303;Campo Mourão;4303;Campo Mourão;2353;PEPINO;B;TON;0,2;2;;2.208,18;;2
4104303;Campo Mourão;4303;Campo Mourão;2370;QUIABO;B;TON;0,5;8;;14.748,08;;8
4104303;Campo Mourão;4303;Campo Mourão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;;7000;;618.380,00;;7000
4104303;Campo Mourão;4303;Campo Mourão;302;SOJA SAFRA NORMAL;A;TON;13000;30615;;25.604.242,95;;30615
4104303;Campo Mourão;4303;Campo Mourão;7096;SUINOS-RACA  (PARA ABATE);D;KG;;1501;2380;390.082,00;1501;
4104303;Campo Mourão;4303;Campo Mourão;1563;TANGERINA PONKAN;C;TON;1,5;20;;8.089,40;;20
4104303;Campo Mourão;4303;Campo Mourão;2456;TOMATE SAFRAO;B;TON;2;36;;59.697,36;;36
4104303;Campo Mourão;4303;Campo Mourão;330;TRIGO;A;TON;533;1056,9;;628.675,83;;1056,9
4104303;Campo Mourão;4303;Campo Mourão;1921;UVA DE MESA;C;TON;3;36;;86.040,00;;36
4104303;Campo Mourão;4303;Campo Mourão;7025;VACA (PARA CORTE);D;KG;;;3556;3.220.313,60;0;
4104303;Campo Mourão;4303;Campo Mourão;7024;VACA (PARA CRIA);D;CAB;;;85;117.646,80;0;
4104303;Campo Mourão;4303;Campo Mourão;3854;VASSOURA (SECA C/SEMENTE);A;TON;3;5;;3.572,35;;5
4118204;Paranaguá;8204;Paranaguá;2002;ABOBORA (seca/madura);B;TON;5;150;;92.718,00;;150
4118204;Paranaguá;8204;Paranaguá;2016;ABOBRINHA VERDE;B;TON;130;2210;;1.762.254,00;;2210
4118204;Paranaguá;8204;Paranaguá;15;ACEROLA;C;TON;3;30;;26.247,00;;30
4118204;Paranaguá;8204;Paranaguá;2001;ALFACE;B;TON;40;600;;524.664,00;;600
4118204;Paranaguá;8204;Paranaguá;5;ARROZ IRRIGADO;A;TON;120;804;;497.539,32;;804
4118204;Paranaguá;8204;Paranaguá;14;ARROZ SEQUEIRO;A;TON;12;26,4;;17.907,91;;26,4
4118204;Paranaguá;8204;Paranaguá;1520;BANANA;C;TON;210;2520;;1.042.372,80;;2520
4118204;Paranaguá;8204;Paranaguá;2044;BATATA DOCE;B;TON;3;60;;51.468,60;;60
4118204;Paranaguá;8204;Paranaguá;2042;BERINJELA;B;TON;34;850;;810.424,00;;850
4118204;Paranaguá;8204;Paranaguá;7016;BEZERRAS;D;CAB;;;21;12.136,74;0;
4118204;Paranaguá;8204;Paranaguá;7015;BEZERROS;D;CAB;;;12;8.127,84;0;
4118204;Paranaguá;8204;Paranaguá;7010;BOVINOS (BOI GORDO);D;KG;;1592;52;82.609,80;1592;
4118204;Paranaguá;8204;Paranaguá;2041;BROCOLOS;B;TON;2;30;;46.382,40;;30
4118204;Paranaguá;8204;Paranaguá;3126;BROMELIA;F;VSO;;500;;5.455,00;;500
4118204;Paranaguá;8204;Paranaguá;7020;BUBALINOS (PARA CORTE);D;KG;0;284;27;40.321,80;284;
4118204;Paranaguá;8204;Paranaguá;41;CANA-DE-ACUCAR;A;TON;130;4940;;264.586,40;;4940
4118204;Paranaguá;8204;Paranaguá;7043;CAPRINOS - FEMEAS P/ REPRODUCAO;D;CAB;;;5;2.007,35;0;
4118204;Paranaguá;8204;Paranaguá;7044;CAPRINOS - MACHO P/ REPRODUCAO;D;CAB;;;1;663,86;0;
4118204;Paranaguá;8204;Paranaguá;7040;CAPRINOS (PARA CORTE);D;KG;;50;19;2.868,24;50;
4118204;Paranaguá;8204;Paranaguá;2091;CEBOLINHA (cheiro verde);B;TON;10;100;;346.522,00;;100
4118204;Paranaguá;8204;Paranaguá;2086;CHUCHU;B;TON;290;10150;;5.324.182,50;;10150
4118204;Paranaguá;8204;Paranaguá;2080;COUVE;B;TON;3;30;;33.262,80;;30
4118204;Paranaguá;8204;Paranaguá;7455;EQUINOS (PARA CORTE);D;KG;;50;;                        -  ;50;
4118204;Paranaguá;8204;Paranaguá;7052;EQUINOS > 1 ANO (PARA TRABALHO);D;UNI;;;7;8.583,75;0;
4118204;Paranaguá;8204;Paranaguá;7054;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);D;CAB;;;3;12.841,62;0;
4118204;Paranaguá;8204;Paranaguá;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;561;;32.453,85;;561
4118204;Paranaguá;8204;Paranaguá;93;FEIJAO SAFRA DA SECA;A;TON;8;6,8;;14.295,84;;6,8
4118204;Paranaguá;8204;Paranaguá;92;FEIJAO SAFRA DAS AGUAS;A;TON;8;8,8;;15.196,10;;8,8
4118204;Paranaguá;8204;Paranaguá;2141;FEIJAO-VAGEM;B;TON;40;600;;747.552,00;;600
4118204;Paranaguá;8204;Paranaguá;1695;FRUTA DO CONDE;C;TON;4;60;;76.018,80;;60
4118204;Paranaguá;8204;Paranaguá;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;12000;7000;71.260,00;12000;
4118204;Paranaguá;8204;Paranaguá;7017;GARROTES;D;CAB;;;10;9.025,60;0;
4118204;Paranaguá;8204;Paranaguá;60;"GENGIBRE (rizomas ""in natura"")";B;KG;28;560000;;1.187.200,00;;560000
4118204;Paranaguá;8204;Paranaguá;1720;GOIABA;C;TON;2;30;;57.614,70;;30
4118204;Paranaguá;8204;Paranaguá;2220;INHAME;B;TON;30;600;;599.286,00;;600
4118204;Paranaguá;8204;Paranaguá;2250;JILO;B;TON;15;225;;319.482,00;;225
4118204;Paranaguá;8204;Paranaguá;1561;LARANJA;C;TON;6;90;;23.154,30;;90
4118204;Paranaguá;8204;Paranaguá;7014;LEITE;D;MLT;;620,64;;496.512,00;;620,64
4118204;Paranaguá;8204;Paranaguá;7047;LEITE DE BUFALA;D;LIT;;109440;;84.268,80;;109440
4118204;Paranaguá;8204;Paranaguá;1562;LIMAO;C;TON;1;15;;11.400,15;;15
4118204;Paranaguá;8204;Paranaguá;5220;MADEIRAS - LENHA;E;M3;;7300;;249.149,00;;7300
4118204;Paranaguá;8204;Paranaguá;203;MANDIOCA CONSUMO (HUMANO);A;TON;73;1168;;910.806,40;;1168
4118204;Paranaguá;8204;Paranaguá;201;MANDIOCA INDUSTRIA;A;TON;110;1760;;447.057,60;;1760
4118204;Paranaguá;8204;Paranaguá;1803;MARACUJA;C;TON;116;1740;;3.423.049,80;;1740
4118204;Paranaguá;8204;Paranaguá;7200;MEL;D;KG;;1900;;10.298,00;;1900
4118204;Paranaguá;8204;Paranaguá;199;MILHO SAFRA NORMAL;A;TON;20;64;;23.317,12;;64
4118204;Paranaguá;8204;Paranaguá;3853;MILHO VERDE (espiga);B;UNI;4;60000;;24.000,00;;60000
4118204;Paranaguá;8204;Paranaguá;7070;MUARES;D;CAB;;;1;1.224,55;0;
4118204;Paranaguá;8204;Paranaguá;4206;MUDA DE ARVORES PARA ARBORIZACAO;F;UNI;;16000;;246.400,00;;16000
4118204;Paranaguá;8204;Paranaguá;4390;MUDA DE PRIMAVERA;F;UNI;;7500;;75.000,00;;7500
4118204;Paranaguá;8204;Paranaguá;4619;MUDAS DE ESSENCIAS FLORESTAIS EXOTICAS;E;UNI;;22000;;5.280,00;;22000
4118204;Paranaguá;8204;Paranaguá;4620;MUDAS DE ESSENCIAS FLORESTAIS NATIVAS;E;UNI;;55000;;14.850,00;;55000
4118204;Paranaguá;8204;Paranaguá;4648;MUDAS DE PALMITO JUCARA;E;UNI;;300000;;402.000,00;;300000
4118204;Paranaguá;8204;Paranaguá;7018;NOVILHAS;D;CAB;;;17;14.341,20;0;
4118204;Paranaguá;8204;Paranaguá;3000;ORNAMENTAIS;F;UNI;;112000;;947.520,00;;112000
4118204;Paranaguá;8204;Paranaguá;3050;ORQUIDEA;F;UNI;0;6500;;132.080,00;;6500
4118204;Paranaguá;8204;Paranaguá;7350;OVINOS - FEMEAS P/ REPRODUCAO;D;CAB;;;3;1.269,00;0;
